Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
3,2023,LAX,Los Angeles International,Los Angeles,CA,387.43,387.43," 941,283 "
3,2023,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,363.95,363.95," 768,604 "
3,2023,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,382.20,382.20," 744,001 "
3,2023,DEN,Denver International,Denver,CO,334.41,334.41," 743,828 "
3,2023,EWR,Newark Liberty International,Newark,NJ,385.87,385.87," 696,941 "
3,2023,BOS,Logan International,Boston,MA,357.72,357.72," 689,719 "
3,2023,SEA,Seattle/Tacoma International,Seattle,WA,379.96,379.96," 650,806 "
3,2023,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,411.19,411.19," 626,404 "
3,2023,MCO,Orlando International,Orlando,FL,254.52,254.52," 619,182 "
3,2023,SFO,San Francisco International,San Francisco,CA,419.02,419.02," 603,738 "
3,2023,PHX,Phoenix Sky Harbor International,Phoenix,AZ,363.18,363.18," 586,781 "
3,2023,LGA,LaGuardia,New York-La Guardia,NY,309.38,309.38," 548,754 "
3,2023,JFK,John F. Kennedy International,New York-JFK,NY,396.42,396.42," 542,893 "
3,2023,LAS,Harry Reid International,Las Vegas,NV,264.38,264.38," 505,713 "
3,2023,MSP,Minneapolis-St Paul International,Minneapolis,MN,386.79,386.79," 465,865 "
3,2023,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,400.17,400.17," 441,705 "
3,2023,PHL,Philadelphia International,Philadelphia,PA,375.29,375.29," 438,509 "
3,2023,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,256.33,256.33," 427,330 "
3,2023,SAN,San Diego International,San Diego,CA,371.08,371.08," 419,354 "
3,2023,DTW,Detroit Metro Wayne County,Detroit,MI,402.23,402.23," 412,494 "
3,2023,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,363.92,363.92," 380,547 "
3,2023,TPA,Tampa International,Tampa,FL,324.15,324.15," 375,092 "
3,2023,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,349.25,349.25," 355,097 "
3,2023,AUS,Austin - Bergstrom International,Austin,TX,356.59,356.59," 346,713 "
3,2023,MIA,Miami International,Miami,FL,324.73,324.73," 345,604 "
3,2023,PDX,Portland International,Portland,OR,394.06,394.06," 316,001 "
3,2023,BNA,Nashville International,Nashville,TN,341.10,341.10," 309,561 "
3,2023,SLC,Salt Lake City International,Salt Lake City,UT,414.14,414.14," 306,731 "
3,2023,CLT,Charlotte Douglas International,Charlotte,NC,423.28,423.28," 299,028 "
3,2023,RDU,Raleigh-Durham International,Raleigh/Durham,NC,345.12,345.12," 280,802 "
3,2023,SMF,Sacramento International,Sacramento,CA,383.99,383.99," 259,223 "
3,2023,HNL,Daniel K Inouye International,Honolulu,HI,359.86,359.86," 256,498 "
3,2023,MDW,Chicago Midway International,Chicago-Midway,IL,296.80,296.80," 256,060 "
3,2023,STL,St Louis Lambert International,St. Louis,MO,384.98,384.98," 228,095 "
3,2023,SJC,Norman Y. Mineta San Jose International,San Jose,CA,326.72,326.72," 220,072 "
3,2023,IAD,Washington Dulles International,Washington-Dulles,DC,466.31,466.31," 216,137 "
3,2023,MCI,Kansas City International,Kansas City,MO,382.18,382.18," 213,053 "
3,2023,SNA,John Wayne Airport-Orange County,Santa Ana,CA,382.52,382.52," 204,936 "
3,2023,DAL,Dallas Love Field,Dallas-Love Field,TX,337.87,337.87," 202,583 "
3,2023,CLE,Cleveland-Hopkins International,Cleveland,OH,335.47,335.47," 201,673 "
3,2023,OAK,Metro Oakland International,Oakland,CA,304.59,304.59," 200,137 "
3,2023,IND,Indianapolis International,Indianapolis,IN,374.27,374.27," 198,766 "
3,2023,MSY,Louis Armstrong New Orleans International,New Orleans,LA,315.53,315.53," 193,064 "
3,2023,SAT,San Antonio International,San Antonio,TX,371.22,371.22," 192,841 "
3,2023,PIT,Pittsburgh International,Pittsburgh,PA,369.55,369.55," 191,112 "
3,2023,SJU,Luis Munoz Marin International,San Juan,PR,271.24,271.24," 189,783 "
3,2023,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,346.51,346.51," 185,119 "
3,2023,CMH,John Glenn Columbus International,Columbus,OH,382.75,382.75," 169,279 "
3,2023,HOU,William P Hobby,Houston-Hobby,TX,337.20,337.20," 158,759 "
3,2023,BDL,Bradley International,Hartford,CT,372.52,372.52," 149,278 "
3,2023,RSW,Southwest Florida International,Fort Myers,FL,331.38,331.38," 145,234 "
3,2023,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,345.50,345.50," 138,930 "
3,2023,JAX,Jacksonville International,Jacksonville,FL,377.43,377.43," 136,835 "
3,2023,ONT,Ontario International,Ontario,CA,367.81,367.81," 133,763 "
3,2023,MKE,General Mitchell International,Milwaukee,WI,376.24,376.24," 128,618 "
3,2023,BUR,Bob Hope,Burbank,CA,297.81,297.81," 121,569 "
3,2023,RIC,Richmond International,Richmond,VA,378.58,378.58," 104,981 "
3,2023,OMA,Eppley Airfield,Omaha,NE,407.49,407.49," 103,299 "
3,2023,CHS,Charleston AFB/International,Charleston,SC,318.17,318.17," 103,220 "
3,2023,BUF,Buffalo Niagara International,Buffalo,NY,329.86,329.86," 99,498 "
3,2023,MEM,Memphis International,Memphis,TN,387.41,387.41," 96,749 "
3,2023,BOI,Boise Air Terminal,Boise,ID,388.88,388.88," 95,676 "
3,2023,ORF,Norfolk International,Norfolk,VA,388.07,388.07," 93,202 "
3,2023,ABQ,Albuquerque International Sunport,Albuquerque,NM,396.74,396.74," 93,085 "
3,2023,SDF,Louisville Muhammad Ali International,Louisville,KY,358.52,358.52," 88,827 "
3,2023,OGG,Kahului Airport,Kahului,HI,258.59,258.59," 87,156 "
3,2023,ANC,Ted Stevens Anchorage International,Anchorage,AK,516.95,516.95," 86,346 "
3,2023,OKC,Will Rogers World,Oklahoma City,OK,424.58,424.58," 85,569 "
3,2023,GRR,Gerald R. Ford International,Grand Rapids,MI,397.95,397.95," 84,779 "
3,2023,ELP,El Paso International,El Paso,TX,398.10,398.10," 84,067 "
3,2023,GEG,Spokane International,Spokane,WA,415.65,415.65," 81,039 "
3,2023,PVD,Rhode Island Tf Green International,Providence,RI,339.67,339.67," 78,143 "
3,2023,RNO,Reno/Tahoe International,Reno,NV,402.91,402.91," 77,297 "
3,2023,TUS,Tucson International,Tucson,AZ,449.16,449.16," 72,129 "
3,2023,DSM,Des Moines International,Des Moines,IA,374.12,374.12," 68,593 "
3,2023,LGB,Long Beach Airport,Long Beach,CA,318.68,318.68," 66,667 "
3,2023,SYR,Syracuse Hancock International,Syracuse,NY,366.20,366.20," 64,393 "
3,2023,TUL,Tulsa International,Tulsa,OK,418.78,418.78," 63,276 "
3,2023,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,327.61,327.61," 63,095 "
3,2023,SAV,Savannah/Hilton Head International,Savannah,GA,360.14,360.14," 60,848 "
3,2023,ALB,Albany International,Albany,NY,422.42,422.42," 60,750 "
3,2023,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,369.24,369.24," 60,469 "
3,2023,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,473.47,473.47," 59,880 "
3,2023,HPN,Westchester County,White Plains,NY,321.15,321.15," 59,717 "
3,2023,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,260.80,260.80," 56,370 "
3,2023,TYS,McGhee Tyson,Knoxville,TN,426.72,426.72," 52,127 "
3,2023,GSP,Greenville-Spartanburg International,Greer,SC,443.03,443.03," 49,712 "
3,2023,PNS,Pensacola International,Pensacola,FL,401.79,401.79," 48,548 "
3,2023,MYR,Myrtle Beach International,Myrtle Beach,SC,261.32,261.32," 48,441 "
3,2023,LIH,Lihue Airport,Lihue,HI,252.67,252.67," 48,397 "
3,2023,FAT,Fresno Yosemite International,Fresno,CA,410.57,410.57," 46,134 "
3,2023,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,432.30,432.30," 45,445 "
3,2023,COS,City of Colorado Springs Municipal,Colorado Springs,CO,366.35,366.35," 45,269 "
3,2023,PWM,Portland International Jetport,Portland,ME,397.90,397.90," 44,250 "
3,2023,MSN,Dane County Regional-Truax Field,Madison,WI,492.89,492.89," 43,704 "
3,2023,AVL,Asheville Regional,Asheville,NC,317.27,317.27," 41,151 "
3,2023,BZN,Bozeman Yellowstone International,Bozeman,MT,419.80,419.80," 40,515 "
3,2023,XNA,Northwest Arkansas National,Fayetteville,AR,471.00,471.00," 39,233 "
3,2023,PSP,Palm Springs International,Palm Springs,CA,427.46,427.46," 38,263 "
3,2023,PIE,St Pete Clearwater International,St. Petersburg,FL,136.45,136.45," 36,368 "
3,2023,SFB,Orlando Sanford International,Sanford,FL,126.48,126.48," 36,207 "
3,2023,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,420.97,420.97," 35,754 "
3,2023,GSO,Piedmont Triad International,Greensboro/High Point,NC,443.50,443.50," 35,501 "
3,2023,EUG,Mahlon Sweet Field,Eugene,OR,379.53,379.53," 35,248 "
3,2023,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,408.73,408.73," 31,684 "
3,2023,MDT,Harrisburg International,Harrisburg,PA,449.37,449.37," 30,021 "
3,2023,HVN,Tweed New Haven,New Haven,CT,164.81,164.81," 29,901 "
3,2023,FSD,Joe Foss Field,Sioux Falls,SD,429.21,429.21," 29,430 "
3,2023,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,525.60,525.60," 29,219 "
3,2023,MHT,Manchester Boston Regional,Manchester,NH,391.77,391.77," 28,752 "
3,2023,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,165.52,165.52," 28,563 "
3,2023,ISP,Long Island MacArthur,Islip,NY,230.72,230.72," 28,511 "
3,2023,BTV,Burlington International,Burlington,VT,435.77,435.77," 28,133 "
3,2023,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,349.65,349.65," 28,082 "
3,2023,PGD,Punta Gorda Airport,Punta Gorda,FL,130.31,130.31," 27,827 "
3,2023,MAF,Midland International Air and Space Port,Midland/Odessa,TX,448.21,448.21," 27,092 "
3,2023,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,472.49,472.49," 27,019 "
3,2023,LEX,Blue Grass,Lexington,KY,430.42,430.42," 26,888 "
3,2023,ITO,Hilo International,Hilo,HI,191.17,191.17," 26,542 "
3,2023,SGF,Springfield-Branson National,Springfield,MO,460.93,460.93," 25,336 "
3,2023,ILM,Wilmington International,Wilmington,NC,461.57,461.57," 25,288 "
3,2023,MFE,McAllen International,Mission/McAllen/Edinburg,TX,471.39,471.39," 24,946 "
3,2023,DAY,James M Cox/Dayton International,Dayton,OH,441.10,441.10," 24,815 "
3,2023,SBA,Santa Barbara Municipal,Santa Barbara,CA,444.20,444.20," 24,159 "
3,2023,ATW,Appleton International,Appleton,WI,403.18,403.18," 23,844 "
3,2023,FAR,Hector International,Fargo,ND,481.90,481.90," 23,418 "
3,2023,CAE,Columbia Metropolitan,Columbia,SC,479.08,479.08," 23,115 "
3,2023,RDM,Roberts Field,Bend/Redmond,OR,463.14,463.14," 22,481 "
3,2023,ECP,Northwest Florida Beaches International,Panama City,FL,417.79,417.79," 22,302 "
3,2023,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,274.41,274.41," 21,461 "
3,2023,LBB,Lubbock Preston Smith International,Lubbock,TX,431.06,431.06," 21,453 "
3,2023,FAI,Fairbanks International,Fairbanks,AK,497.46,497.46," 20,935 "
3,2023,CHA,Lovell Field,Chattanooga,TN,501.18,501.18," 20,591 "
3,2023,MFR,Rogue Valley International - Medford,Medford,OR,434.29,434.29," 20,534 "
3,2023,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,474.45,474.45," 19,336 "
3,2023,HRL,Valley International,Harlingen/San Benito,TX,379.30,379.30," 19,162 "
3,2023,SBN,South Bend International,South Bend,IN,414.64,414.64," 18,972 "
