Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
3,2020,FAT,Fresno Yosemite International,Fresno,CA,301.39,356.01," 46,134 "
3,2020,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,264.63,312.58," 45,445 "
3,2020,COS,City of Colorado Springs Municipal,Colorado Springs,CO,288.35,340.60," 45,269 "
3,2020,PWM,Portland International Jetport,Portland,ME,252.59,298.36," 44,250 "
3,2020,MSN,Dane County Regional-Truax Field,Madison,WI,277.47,327.75," 43,704 "
3,2020,AVL,Asheville Regional,Asheville,NC,233.16,275.41," 41,151 "
3,2020,BZN,Bozeman Yellowstone International,Bozeman,MT,300.06,354.43," 40,515 "
3,2020,XNA,Northwest Arkansas National,Fayetteville,AR,296.19,349.86," 39,233 "
3,2020,PSP,Palm Springs International,Palm Springs,CA,315.54,372.72," 38,263 "
3,2020,PIE,St Pete Clearwater International,St. Petersburg,FL,97.97,115.73," 36,368 "
3,2020,SFB,Orlando Sanford International,Sanford,FL,96.48,113.96," 36,207 "
3,2020,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,253.86,299.86," 35,754 "
3,2020,GSO,Piedmont Triad International,Greensboro/High Point,NC,288.95,341.31," 35,501 "
3,2020,EUG,Mahlon Sweet Field,Eugene,OR,286.44,338.34," 35,248 "
3,2020,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,253.36,299.27," 31,684 "
3,2020,MDT,Harrisburg International,Harrisburg,PA,278.95,329.49," 30,021 "
3,2020,HVN,Tweed New Haven,New Haven,CT,245.16,289.59," 29,901 "
3,2020,FSD,Joe Foss Field,Sioux Falls,SD,276.30,326.37," 29,430 "
3,2020,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,352.58,416.47," 29,219 "
3,2020,MHT,Manchester Boston Regional,Manchester,NH,254.99,301.20," 28,752 "
3,2020,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,111.97,132.26," 28,563 "
3,2020,ISP,Long Island MacArthur,Islip,NY,202.30,238.96," 28,511 "
3,2020,BTV,Burlington International,Burlington,VT,312.00,368.53," 28,133 "
3,2020,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,249.98,295.27," 28,082 "
3,2020,PGD,Punta Gorda Airport,Punta Gorda,FL,100.39,118.58," 27,827 "
3,2020,MAF,Midland International Air and Space Port,Midland/Odessa,TX,278.03,328.41," 27,092 "
3,2020,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,368.41,435.16," 27,019 "
3,2020,LEX,Blue Grass,Lexington,KY,277.53,327.82," 26,888 "
3,2020,ITO,Hilo International,Hilo,HI,143.48,169.48," 26,542 "
3,2020,SGF,Springfield-Branson National,Springfield,MO,274.40,324.12," 25,336 "
3,2020,ILM,Wilmington International,Wilmington,NC,305.98,361.42," 25,288 "
3,2020,MFE,McAllen International,Mission/McAllen/Edinburg,TX,278.55,329.02," 24,946 "
3,2020,DAY,James M Cox/Dayton International,Dayton,OH,278.96,329.50," 24,815 "
3,2020,SBA,Santa Barbara Municipal,Santa Barbara,CA,320.17,378.19," 24,159 "
3,2020,ATW,Appleton International,Appleton,WI,271.82,321.07," 23,844 "
3,2020,FAR,Hector International,Fargo,ND,292.42,345.40," 23,418 "
3,2020,CAE,Columbia Metropolitan,Columbia,SC,300.84,355.35," 23,115 "
3,2020,RDM,Roberts Field,Bend/Redmond,OR,286.49,338.40," 22,481 "
3,2020,ECP,Northwest Florida Beaches International,Panama City,FL,244.35,288.62," 22,302 "
3,2020,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,210.42,248.55," 21,461 "
3,2020,LBB,Lubbock Preston Smith International,Lubbock,TX,264.34,312.24," 21,453 "
3,2020,FAI,Fairbanks International,Fairbanks,AK,367.72,434.36," 20,935 "
3,2020,CHA,Lovell Field,Chattanooga,TN,301.81,356.49," 20,591 "
3,2020,MFR,Rogue Valley International - Medford,Medford,OR,292.93,346.01," 20,534 "
3,2020,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,303.62,358.63," 19,336 "
3,2020,HRL,Valley International,Harlingen/San Benito,TX,227.84,269.13," 19,162 "
3,2020,SBN,South Bend International,South Bend,IN,240.54,284.12," 18,972 "
3,2020,BQN,Rafael Hernandez,Aguadilla,PR,264.00,311.84," 18,723 "
3,2020,ACY,Atlantic City International,Atlantic City,NJ,82.82,97.83," 18,684 "
3,2020,FWA,Fort Wayne International,Fort Wayne,IN,249.50,294.71," 18,368 "
3,2020,MSO,Missoula Montana,Missoula,MT,285.97,337.79," 17,538 "
3,2020,TTN,Trenton Mercer,Trenton,NJ,105.24,124.31," 17,074 "
3,2020,BIL,Billings Logan International,Billings,MT,302.98,357.88," 16,853 "
3,2020,CAK,Akron-Canton Regional,Akron,OH,275.55,325.47," 16,819 "
3,2020,PVU,Provo Municipal,Provo,UT,94.21,111.28," 16,698 "
3,2020,STT,Cyril E King,Charlotte Amalie,VI,315.28,372.41," 16,470 "
3,2020,PIA,General Downing - Peoria International,Peoria,IL,210.35,248.47," 16,235 "
3,2020,TLH,Tallahassee International,Tallahassee,FL,330.75,390.68," 15,873 "
3,2020,FCA,Glacier Park International,Kalispell,MT,302.22,356.99," 15,752 "
3,2020,AMA,Rick Husband Amarillo International,Amarillo,TX,272.33,321.68," 15,675 "
3,2020,FNT,Bishop International,Flint,MI,202.53,239.23," 15,586 "
3,2020,BLI,Bellingham International,Bellingham,WA,196.90,232.57," 15,449 "
3,2020,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,312.05,368.60," 15,211 "
3,2020,PAE,Snohomish County,Everett,WA,234.26,276.70," 14,747 "
3,2020,GRB,Green Bay Austin Straubel International,Green Bay,WI,310.31,366.54," 13,883 "
3,2020,ROA,Roanoke Blacksburg Regional,Roanoke,VA,308.55,364.46," 13,876 "
3,2020,CRP,Corpus Christi International,Corpus Christi,TX,293.11,346.22," 13,659 "
3,2020,BGR,Bangor International,Bangor,ME,281.58,332.61," 13,620 "
3,2020,TVC,Cherry Capital,Traverse City,MI,312.44,369.06," 13,467 "
3,2020,CHO,Charlottesville Albemarle,Charlottesville,VA,297.16,351.00," 12,997 "
3,2020,SHV,Shreveport Regional,Shreveport,LA,312.04,368.58," 12,932 "
3,2020,JAC,Jackson Hole,Jackson,WY,376.03,444.16," 12,872 "
3,2020,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,291.72,344.58," 12,824 "
3,2020,AGS,Augusta Regional at Bush Field,Augusta,GA,298.02,352.02," 12,759 "
3,2020,SBP,San Luis County Regional,San Luis Obispo,CA,333.41,393.82," 12,654 "
3,2020,RAP,Rapid City Regional,Rapid City,SD,316.29,373.60," 12,572 "
3,2020,DAB,Daytona Beach International,Daytona Beach,FL,291.89,344.78," 12,522 "
3,2020,MLI,Quad Cities International,Moline,IL,264.32,312.21," 12,282 "
3,2020,BIS,Bismarck Municipal,Bismarck/Mandan,ND,297.91,351.89," 11,676 "
3,2020,IDA,Idaho Falls Regional,Idaho Falls,ID,327.29,386.59," 11,225 "
3,2020,GNV,Gainesville Regional,Gainesville,FL,307.90,363.69," 11,203 "
3,2020,EYW,Key West International,Key West,FL,304.95,360.21," 10,903 "
3,2020,JNU,Juneau International,Juneau,AK,349.41,412.72," 10,616 "
3,2020,MOB,Mobile Regional,Mobile,AL,315.07,372.17," 10,320 "
3,2020,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,295.30,348.81," 10,160 "
3,2020,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,97.71,115.41," 9,682 "
3,2020,GJT,Grand Junction Regional,Grand Junction,CO,330.23,390.07," 9,506 "
3,2020,LCK,Rickenbacker International,Columbus,OH,99.57,117.61," 9,227 "
3,2020,MLB,Melbourne Orlando International,Melbourne,FL,305.49,360.84," 9,191 "
3,2020,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,340.00,401.60," 9,179 "
3,2020,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,339.14,400.59," 8,915 "
3,2020,MRY,Monterey Regional,Monterey,CA,312.36,368.95," 8,795 "
3,2020,BRO,Brownsville South Padre Island International,Brownsville,TX,276.73,326.87," 8,462 "
3,2020,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,322.56,381.01," 8,273 "
3,2020,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,329.32,388.99," 8,136 "
3,2020,BFL,Meadows Field,Bakersfield,CA,344.23,406.60," 8,075 "
3,2020,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,317.54,375.08," 7,862 "
3,2020,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,228.59,270.01," 7,800 "
3,2020,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,450.84,532.53," 7,688 "
3,2020,GTF,Great Falls International,Great Falls,MT,340.46,402.15," 7,544 "
3,2020,DRO,Durango La Plata County,Durango,CO,389.90,460.55," 7,222 "
3,2020,MTJ,Montrose Regional,Montrose/Delta,CO,374.75,442.65," 7,208 "
3,2020,MGM,Montgomery Regional,Montgomery,AL,339.87,401.45," 7,208 "
3,2020,STX,Henry E. Rohlsen,Christiansted,VI,375.05,443.01," 6,987 "
3,2020,EVV,Evansville Regional,Evansville,IN,286.72,338.67," 6,873 "
3,2020,RFD,Chicago/Rockford International,Rockford,IL,103.92,122.75," 6,849 "
3,2020,MOT,Minot International,Minot,ND,354.89,419.20," 6,462 "
3,2020,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,310.40,366.65," 6,166 "
3,2020,LRD,Laredo International,Laredo,TX,310.88,367.21," 5,949 "
3,2020,ORH,Worcester Regional,Worcester,MA,251.82,297.45," 5,922 "
3,2020,SCE,University Park,State College,PA,290.87,343.57," 5,669 "
3,2020,DLH,Duluth International,Duluth,MN,306.71,362.28," 5,655 "
3,2020,SGU,St George Regional,St. George,UT,278.91,329.45," 5,139 "
3,2020,USA,Concord Padgett Regional,Concord,NC,95.64,112.97," 4,973 "
3,2020,HDN,Yampa Valley,Hayden,CO,346.63,409.44," 4,971 "
3,2020,ACK,Nantucket Memorial,Nantucket,MA,280.17,330.94," 4,837 "
3,2020,LNK,Lincoln Airport,Lincoln,NE,327.55,386.90," 4,708 "
3,2020,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,137.50,162.41," 4,681 "
3,2020,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,409.33,483.50," 4,676 "
3,2020,EGE,Eagle County Regional,Eagle,CO,439.44,519.07," 4,662 "
3,2020,GRK,Robert Gray AAF,Killeen,TX,295.76,349.35," 4,625 "
3,2020,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,150.73,178.04," 4,584 "
3,2020,LAN,Capital Region International,Lansing,MI,272.79,322.21," 4,526 "
3,2020,SAF,Santa Fe Municipal,Santa Fe,NM,311.90,368.42," 4,444 "
3,2020,LBE,Arnold Palmer Regional,Latrobe,PA,87.02,102.79," 4,388 "
3,2020,GFK,Grand Forks International,Grand Forks,ND,391.02,461.87," 4,343 "
3,2020,ELM,Elmira/Corning Regional,Elmira/Corning,NY,336.74,397.76," 4,305 "
3,2020,COU,Columbia Regional,Columbia,MO,292.03,344.95," 4,220 "
3,2020,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,290.74,343.43," 4,213 "
3,2020,KTN,Ketchikan International,Ketchikan,AK,397.28,469.27," 4,200 "
3,2020,MLU,Monroe Regional,Monroe,LA,339.62,401.16," 4,112 "
3,2020,MBS,MBS International,Saginaw/Bay City/Midland,MI,369.92,436.95," 3,982 "
3,2020,PBG,Plattsburgh International,Plattsburgh,NY,272.30,321.64," 3,971 "
3,2020,BET,Bethel Airport,Bethel,AK,354.35,418.56," 3,937 "
3,2020,XWA,Williston Basin International,Williston,ND,442.41,522.57," 3,880 "
3,2020,AEX,Alexandria International,Alexandria,LA,349.75,413.12," 3,871 "
3,2020,RDD,Redding Regional,Redding,CA,402.24,475.13," 3,738 "
3,2020,LCH,Lake Charles Regional,Lake Charles,LA,344.43,406.85," 3,649 "
3,2020,HLN,Helena Regional,Helena,MT,338.77,400.15," 3,557 "
3,2020,TOL,Eugene F Kranz Toledo Express,Toledo,OH,200.99,237.41," 3,506 "
3,2020,SCK,Stockton Metro,Stockton,CA,119.11,140.69," 3,503 "
3,2020,GUM,Guam International,Guam,TT,1360.04,1606.47," 3,494 "
3,2020,CPR,Casper/Natrona County International,Casper,WY,380.29,449.20," 3,458 "
3,2020,RST,Rochester International,Rochester,MN,257.25,303.86," 3,440 "
3,2020,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,421.60,497.99," 3,439 "
3,2020,ABI,Abilene Regional,Abilene,TX,355.10,419.45," 3,349 "
3,2020,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,306.04,361.50," 3,317 "
3,2020,CWA,Central Wisconsin,Mosinee,WI,306.89,362.50," 3,275 "
3,2020,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,312.03,368.57," 3,253 "
3,2020,YUM,Yuma MCAS/Yuma International,Yuma,AZ,367.92,434.59," 3,086 "
3,2020,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,255.51,301.81," 3,037 "
3,2020,GRI,Central Nebraska Regional,Grand Island,NE,201.61,238.14," 2,985 "
3,2020,SIT,Sitka Rocky Gutierrez,Sitka,AK,381.07,450.12," 2,857 "
3,2020,IAG,Niagara Falls International,Niagara Falls,NY,89.05,105.18," 2,854 "
3,2020,HHH,Hilton Head Airport,Hilton Head,SC,294.99,348.45," 2,848 "
3,2020,CMI,University of Illinois/Willard,Champaign/Urbana,IL,358.76,423.76," 2,804 "
3,2020,PSM,Portsmouth International at Pease,Portsmouth,NH,98.92,116.85," 2,709 "
3,2020,ADQ,Kodiak Airport,Kodiak,AK,453.18,535.29," 2,555 "
3,2020,SPI,Abraham Lincoln Capital,Springfield,IL,244.88,289.25," 2,515 "
3,2020,FSM,Fort Smith Regional,Fort Smith,AR,365.15,431.32," 2,509 "
3,2020,PUW,Pullman Moscow Regional,Pullman,WA,326.21,385.31," 2,505 "
3,2020,ERI,Erie International/Tom Ridge Field,Erie,PA,279.45,330.09," 2,485 "
3,2020,CLL,Easterwood Field,College Station/Bryan,TX,283.78,335.20," 2,450 "
3,2020,TYR,Tyler Pounds Regional,Tyler,TX,357.17,421.89," 2,450 "
3,2020,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,344.48,406.89," 2,421 "
3,2020,FLG,Flagstaff Pulliam,Flagstaff,AZ,295.83,349.44," 2,403 "
3,2020,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,266.45,314.73," 2,325 "
3,2020,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,314.19,371.13," 2,271 "
3,2020,CSG,Columbus Airport,Columbus,GA,352.44,416.30," 2,222 "
3,2020,ACT,Waco Regional,Waco,TX,350.10,413.54," 2,208 "
3,2020,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,368.54,435.32," 2,186 "
3,2020,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,225.69,266.58," 2,158 "
3,2020,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,89.98,106.28," 1,991 "
3,2020,TXK,Texarkana Regional-Webb Field,Texarkana,AR,362.72,428.45," 1,987 "
3,2020,ROW,Roswell Air Center,Roswell,NM,380.82,449.82," 1,972 "
3,2020,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,329.57,389.28," 1,957 "
3,2020,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,316.89,374.31," 1,919 "
3,2020,VLD,Valdosta Regional,Valdosta,GA,391.90,462.91," 1,884 "
3,2020,LSE,La Crosse Regional,La Crosse,WI,271.10,320.22," 1,856 "
3,2020,OME,Nome Airport,Nome,AK,501.13,591.94," 1,724 "
3,2020,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,344.01,406.35," 1,609 "
3,2020,MQT,Marquette Sawyer Regional,Marquette,MI,302.68,357.52," 1,606 "
3,2020,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,376.11,444.26," 1,579 "
3,2020,GTR,Golden Triangle Regional,Columbus,MS,376.89,445.18," 1,529 "
3,2020,SWO,Stillwater Regional,Stillwater,OK,305.69,361.08," 1,495 "
3,2020,GGG,East Texas Regional,Longview,TX,328.06,387.50," 1,493 "
3,2020,OTZ,Ralph Wien Memorial,Kotzebue,AK,459.71,543.01," 1,483 "
3,2020,ABY,Southwest Georgia Regional,Albany,GA,331.06,391.05," 1,402 "
3,2020,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,433.22,511.72," 1,352 "
3,2020,PGV,Pitt Greenville,Greenville,NC,299.75,354.07," 1,298 "
3,2020,LWS,Lewiston Nez Perce County,Lewiston,ID,333.20,393.58," 1,285 "
3,2020,STC,St. Cloud Regional,St. Cloud,MN,96.37,113.83," 1,277 "
3,2020,DHN,Dothan Regional,Dothan,AL,444.55,525.10," 1,261 "
3,2020,COD,Yellowstone Regional,Cody,WY,369.10,435.97," 1,237 "
3,2020,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,387.96,458.26," 1,175 "
3,2020,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,344.90,407.40," 1,121 "
3,2020,GCC,Northeast Wyoming Regional,Gillette,WY,413.98,489.00," 1,109 "
3,2020,BJI,Bemidji Regional,Bemidji,MN,385.56,455.42," 1,105 "
3,2020,SCC,Deadhorse Airport,Deadhorse,AK,458.82,541.96," 1,095 "
3,2020,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,433.57,512.13," 1,090 "
3,2020,ART,Watertown International,Watertown,NY,278.74,329.25," 1,079 "
3,2020,GCK,Garden City Regional,Garden City,KS,304.53,359.71," 1,041 "
3,2020,DLG,Dillingham Airport,Dillingham,AK,448.77,530.09," 1,031 "
3,2020,SHR,Sheridan County,Sheridan,WY,340.66,402.38," 1,016 "
3,2020,ABR,Aberdeen Regional,Aberdeen,SD,357.74,422.57, 991 
3,2020,BQK,Brunswick Golden Isles,Brunswick,GA,359.91,425.13, 984 
3,2020,FLO,Florence Regional,Florence,SC,308.66,364.59, 970 
3,2020,CIU,Chippewa County International,Sault Ste. Marie,MI,388.12,458.45, 958 
3,2020,HOB,Lea County Regional,Hobbs,NM,407.02,480.78, 933 
3,2020,RHI,Rhinelander/Oneida County,Rhinelander,WI,359.01,424.07, 926 
3,2020,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,386.91,457.01, 907 
3,2020,IMT,Ford,Iron Mountain/Kingsfd,MI,342.78,404.89, 883 
3,2020,SPN,Francisco C. Ada Saipan International,Saipan,TT,768.10,907.28, 879 
3,2020,HYA,Cape Cod Gateway,Hyannis,MA,180.45,213.15, 875 
3,2020,EAT,Pangborn Memorial,Wenatchee,WA,289.63,342.11, 871 
3,2020,ALW,Walla Walla Regional,Walla Walla,WA,297.70,351.64, 836 
3,2020,EAU,Chippewa Valley Regional,Eau Claire,WI,352.33,416.17, 826 
3,2020,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,377.67,446.10, 826 
3,2020,PQI,Presque Isle International,Presque Isle/Houlton,ME,344.19,406.56, 823 
3,2020,AKN,King Salmon Airport,King Salmon,AK,516.61,610.21, 807 
3,2020,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,322.16,380.53, 792 
3,2020,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,330.81,390.75, 757 
3,2020,PSG,Petersburg James A Johnson,Petersburg,AK,419.00,494.92, 733 
3,2020,DBQ,Dubuque Regional,Dubuque,IA,261.36,308.71, 718 
3,2020,CMX,Houghton County Memorial,Hancock/Houghton,MI,325.01,383.90, 710 
