Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
4,2021,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,402.14,444.20, 147 
4,2021,MBL,Manistee County-Blacker,Manistee/Ludington,MI,303.13,334.84, 132 
4,2021,TEX,Telluride Regional,Telluride,CO,706.64,780.55, 129 
4,2021,AUG,Augusta State,Augusta/Waterville,ME,515.37,569.28, 129 
4,2021,MCW,Mason City Municipal,Mason City,IA,412.48,455.62, 128 
4,2021,IWD,Gogebic-Iron County,Ironwood,MI,431.22,476.33, 120 
4,2021,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,565.79,624.97, 117 
4,2021,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,414.56,457.92, 116 
4,2021,CEZ,Cortez Municipal,Cortez,CO,564.69,623.75, 112 
4,2021,ENA,Kenai Municipal,Kenai,AK,570.17,629.81, 110 
4,2021,DUJ,DuBois Regional,DuBois,PA,321.95,355.62, 103 
4,2021,UIN,Quincy Regional-Baldwin Field,Quincy,IL,414.47,457.83, 101 
4,2021,RKD,Knox County Regional,Rockland,ME,493.50,545.12, 96 
4,2021,TUP,Tupelo Regional,Tupelo,MS,414.07,457.38, 96 
4,2021,RUT,Rutland - Southern Vermont Regional,Rutland,VT,401.07,443.03, 94 
4,2021,PVC,Provincetown Municipal,Provincetown,MA,592.47,654.44, 90 
4,2021,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,376.43,415.80, 88 
4,2021,PGA,Page Municipal,Page,AZ,455.40,503.03, 87 
4,2021,LNS,Lancaster Airport,Lancaster,PA,239.00,264.00, 84 
4,2021,AIA,Alliance Municipal,Alliance,NE,388.35,428.97, 71 
4,2021,SDY,Sidney Richland Regional,Sidney,MT,563.85,622.82, 71 
4,2021,HOM,Homer Airport,Homer,AK,527.83,583.04, 69 
4,2021,GLH,Greenville Mid Delta,Greenville,MS,379.82,419.55, 68 
4,2021,TVF,Thief River Falls Regional,Thief River Falls,MN,408.14,450.83, 66 
4,2021,MSL,Northwest Alabama Regional,Muscle Shoals,AL,345.92,382.11, 66 
4,2021,AOO,Altoona-Blair County,Altoona,PA,419.13,462.97, 65 
4,2021,IRK,Kirksville Regional,Kirksville,MO,354.63,391.72, 56 
4,2021,BFD,Bradford Regional,Bradford,PA,275.31,304.10, 55 
4,2021,ADK,Adak,Adak Island,AK,841.31,929.31, 50 
4,2021,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,368.19,406.70, 50 
