Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
3,2022,HOU,William P Hobby,Houston-Hobby,TX,330.76,342.39," 158,759 "
3,2022,BDL,Bradley International,Hartford,CT,364.92,377.75," 149,278 "
3,2022,RSW,Southwest Florida International,Fort Myers,FL,352.92,365.32," 145,234 "
3,2022,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,377.34,390.60," 138,930 "
3,2022,JAX,Jacksonville International,Jacksonville,FL,387.17,400.78," 136,835 "
3,2022,ONT,Ontario International,Ontario,CA,369.81,382.81," 133,763 "
3,2022,MKE,General Mitchell International,Milwaukee,WI,407.15,421.46," 128,618 "
3,2022,BUR,Bob Hope,Burbank,CA,279.40,289.22," 121,569 "
3,2022,RIC,Richmond International,Richmond,VA,409.12,423.50," 104,981 "
3,2022,OMA,Eppley Airfield,Omaha,NE,420.76,435.54," 103,299 "
3,2022,CHS,Charleston AFB/International,Charleston,SC,340.04,351.99," 103,220 "
3,2022,BUF,Buffalo Niagara International,Buffalo,NY,345.18,357.31," 99,498 "
3,2022,MEM,Memphis International,Memphis,TN,392.44,406.23," 96,749 "
3,2022,BOI,Boise Air Terminal,Boise,ID,372.91,386.02," 95,676 "
3,2022,ORF,Norfolk International,Norfolk,VA,415.35,429.95," 93,202 "
3,2022,ABQ,Albuquerque International Sunport,Albuquerque,NM,409.71,424.11," 93,085 "
3,2022,SDF,Louisville Muhammad Ali International,Louisville,KY,402.45,416.60," 88,827 "
3,2022,OGG,Kahului Airport,Kahului,HI,261.92,271.12," 87,156 "
3,2022,ANC,Ted Stevens Anchorage International,Anchorage,AK,540.06,559.04," 86,346 "
3,2022,OKC,Will Rogers World,Oklahoma City,OK,428.65,443.71," 85,569 "
3,2022,GRR,Gerald R. Ford International,Grand Rapids,MI,423.29,438.16," 84,779 "
3,2022,ELP,El Paso International,El Paso,TX,367.84,380.77," 84,067 "
3,2022,GEG,Spokane International,Spokane,WA,411.01,425.45," 81,039 "
3,2022,PVD,Rhode Island Tf Green International,Providence,RI,349.37,361.65," 78,143 "
3,2022,RNO,Reno/Tahoe International,Reno,NV,396.93,410.88," 77,297 "
3,2022,TUS,Tucson International,Tucson,AZ,438.13,453.53," 72,129 "
3,2022,DSM,Des Moines International,Des Moines,IA,378.55,391.85," 68,593 "
3,2022,LGB,Long Beach Airport,Long Beach,CA,284.85,294.86," 66,667 "
3,2022,SYR,Syracuse Hancock International,Syracuse,NY,393.40,407.22," 64,393 "
3,2022,TUL,Tulsa International,Tulsa,OK,405.97,420.23," 63,276 "
3,2022,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,333.86,345.59," 63,095 "
3,2022,SAV,Savannah/Hilton Head International,Savannah,GA,359.44,372.07," 60,848 "
3,2022,ALB,Albany International,Albany,NY,420.23,435.00," 60,750 "
3,2022,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,380.51,393.89," 60,469 "
3,2022,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,479.44,496.29," 59,880 "
3,2022,HPN,Westchester County,White Plains,NY,348.32,360.56," 59,717 "
3,2022,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,259.88,269.02," 56,370 "
3,2022,TYS,McGhee Tyson,Knoxville,TN,439.23,454.66," 52,127 "
3,2022,GSP,Greenville-Spartanburg International,Greer,SC,493.21,510.54," 49,712 "
3,2022,PNS,Pensacola International,Pensacola,FL,444.51,460.13," 48,548 "
3,2022,MYR,Myrtle Beach International,Myrtle Beach,SC,240.42,248.87," 48,441 "
3,2022,LIH,Lihue Airport,Lihue,HI,235.12,243.38," 48,397 "
3,2022,FAT,Fresno Yosemite International,Fresno,CA,433.86,449.11," 46,134 "
3,2022,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,437.96,453.35," 45,445 "
3,2022,COS,City of Colorado Springs Municipal,Colorado Springs,CO,382.57,396.02," 45,269 "
3,2022,PWM,Portland International Jetport,Portland,ME,413.04,427.56," 44,250 "
3,2022,MSN,Dane County Regional-Truax Field,Madison,WI,534.20,552.97," 43,704 "
3,2022,AVL,Asheville Regional,Asheville,NC,324.97,336.39," 41,151 "
3,2022,BZN,Bozeman Yellowstone International,Bozeman,MT,429.86,444.97," 40,515 "
3,2022,XNA,Northwest Arkansas National,Fayetteville,AR,488.41,505.57," 39,233 "
3,2022,PSP,Palm Springs International,Palm Springs,CA,395.22,409.11," 38,263 "
3,2022,PIE,St Pete Clearwater International,St. Petersburg,FL,147.30,152.48," 36,368 "
3,2022,SFB,Orlando Sanford International,Sanford,FL,147.34,152.52," 36,207 "
3,2022,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,420.80,435.59," 35,754 "
3,2022,GSO,Piedmont Triad International,Greensboro/High Point,NC,477.06,493.82," 35,501 "
3,2022,EUG,Mahlon Sweet Field,Eugene,OR,401.02,415.11," 35,248 "
3,2022,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,430.91,446.06," 31,684 "
3,2022,MDT,Harrisburg International,Harrisburg,PA,466.48,482.88," 30,021 "
3,2022,HVN,Tweed New Haven,New Haven,CT,159.94,165.56," 29,901 "
3,2022,FSD,Joe Foss Field,Sioux Falls,SD,430.59,445.72," 29,430 "
3,2022,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,596.22,617.18," 29,219 "
3,2022,MHT,Manchester Boston Regional,Manchester,NH,349.80,362.09," 28,752 "
3,2022,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,168.47,174.39," 28,563 "
3,2022,ISP,Long Island MacArthur,Islip,NY,252.99,261.88," 28,511 "
3,2022,BTV,Burlington International,Burlington,VT,447.61,463.34," 28,133 "
3,2022,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,351.44,363.79," 28,082 "
3,2022,PGD,Punta Gorda Airport,Punta Gorda,FL,145.97,151.10," 27,827 "
3,2022,MAF,Midland International Air and Space Port,Midland/Odessa,TX,420.72,435.51," 27,092 "
3,2022,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,450.31,466.14," 27,019 "
3,2022,LEX,Blue Grass,Lexington,KY,490.31,507.54," 26,888 "
3,2022,ITO,Hilo International,Hilo,HI,187.51,194.10," 26,542 "
3,2022,SGF,Springfield-Branson National,Springfield,MO,492.34,509.64," 25,336 "
3,2022,ILM,Wilmington International,Wilmington,NC,486.69,503.79," 25,288 "
3,2022,MFE,McAllen International,Mission/McAllen/Edinburg,TX,480.47,497.35," 24,946 "
3,2022,DAY,James M Cox/Dayton International,Dayton,OH,494.42,511.79," 24,815 "
3,2022,SBA,Santa Barbara Municipal,Santa Barbara,CA,434.19,449.45," 24,159 "
3,2022,ATW,Appleton International,Appleton,WI,436.46,451.80," 23,844 "
3,2022,FAR,Hector International,Fargo,ND,508.78,526.66," 23,418 "
3,2022,CAE,Columbia Metropolitan,Columbia,SC,524.86,543.30," 23,115 "
3,2022,RDM,Roberts Field,Bend/Redmond,OR,495.68,513.10," 22,481 "
3,2022,ECP,Northwest Florida Beaches International,Panama City,FL,422.06,436.90," 22,302 "
3,2022,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,292.73,303.02," 21,461 "
3,2022,LBB,Lubbock Preston Smith International,Lubbock,TX,417.68,432.35," 21,453 "
3,2022,FAI,Fairbanks International,Fairbanks,AK,504.59,522.32," 20,935 "
3,2022,CHA,Lovell Field,Chattanooga,TN,532.22,550.93," 20,591 "
3,2022,MFR,Rogue Valley International - Medford,Medford,OR,426.02,440.99," 20,534 "
3,2022,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,496.54,513.99," 19,336 "
3,2022,HRL,Valley International,Harlingen/San Benito,TX,373.79,386.92," 19,162 "
3,2022,SBN,South Bend International,South Bend,IN,433.74,448.98," 18,972 "
3,2022,BQN,Rafael Hernandez,Aguadilla,PR,254.59,263.54," 18,723 "
3,2022,ACY,Atlantic City International,Atlantic City,NJ,155.06,160.51," 18,684 "
3,2022,FWA,Fort Wayne International,Fort Wayne,IN,458.26,474.37," 18,368 "
3,2022,MSO,Missoula Montana,Missoula,MT,503.14,520.82," 17,538 "
3,2022,TTN,Trenton Mercer,Trenton,NJ,145.13,150.23," 17,074 "
3,2022,BIL,Billings Logan International,Billings,MT,526.15,544.64," 16,853 "
3,2022,CAK,Akron-Canton Regional,Akron,OH,327.83,339.35," 16,819 "
3,2022,PVU,Provo Municipal,Provo,UT,114.36,118.38," 16,698 "
3,2022,STT,Cyril E King,Charlotte Amalie,VI,415.45,430.05," 16,470 "
3,2022,PIA,General Downing - Peoria International,Peoria,IL,339.65,351.59," 16,235 "
3,2022,TLH,Tallahassee International,Tallahassee,FL,590.34,611.08," 15,873 "
3,2022,FCA,Glacier Park International,Kalispell,MT,515.26,533.37," 15,752 "
3,2022,AMA,Rick Husband Amarillo International,Amarillo,TX,397.61,411.59," 15,675 "
3,2022,FNT,Bishop International,Flint,MI,273.32,282.92," 15,586 "
3,2022,BLI,Bellingham International,Bellingham,WA,274.35,283.99," 15,449 "
3,2022,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,480.86,497.76," 15,211 "
3,2022,PAE,Snohomish County,Everett,WA,333.62,345.35," 14,747 "
3,2022,GRB,Green Bay Austin Straubel International,Green Bay,WI,571.72,591.81," 13,883 "
3,2022,ROA,Roanoke Blacksburg Regional,Roanoke,VA,531.42,550.10," 13,876 "
3,2022,CRP,Corpus Christi International,Corpus Christi,TX,473.99,490.65," 13,659 "
3,2022,BGR,Bangor International,Bangor,ME,481.57,498.49," 13,620 "
3,2022,TVC,Cherry Capital,Traverse City,MI,587.54,608.19," 13,467 "
3,2022,CHO,Charlottesville Albemarle,Charlottesville,VA,489.22,506.41," 12,997 "
3,2022,SHV,Shreveport Regional,Shreveport,LA,524.15,542.57," 12,932 "
3,2022,JAC,Jackson Hole,Jackson,WY,574.17,594.35," 12,872 "
3,2022,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,356.23,368.75," 12,824 "
3,2022,AGS,Augusta Regional at Bush Field,Augusta,GA,556.92,576.50," 12,759 "
3,2022,SBP,San Luis County Regional,San Luis Obispo,CA,588.73,609.42," 12,654 "
3,2022,RAP,Rapid City Regional,Rapid City,SD,479.96,496.82," 12,572 "
3,2022,DAB,Daytona Beach International,Daytona Beach,FL,529.32,547.92," 12,522 "
3,2022,MLI,Quad Cities International,Moline,IL,484.33,501.35," 12,282 "
3,2022,BIS,Bismarck Municipal,Bismarck/Mandan,ND,508.39,526.25," 11,676 "
3,2022,IDA,Idaho Falls Regional,Idaho Falls,ID,447.10,462.81," 11,225 "
3,2022,GNV,Gainesville Regional,Gainesville,FL,498.17,515.68," 11,203 "
3,2022,EYW,Key West International,Key West,FL,427.15,442.16," 10,903 "
3,2022,JNU,Juneau International,Juneau,AK,442.90,458.47," 10,616 "
3,2022,MOB,Mobile Regional,Mobile,AL,555.08,574.59," 10,320 "
3,2022,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,497.95,515.45," 10,160 "
3,2022,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,149.39,154.64," 9,682 "
3,2022,GJT,Grand Junction Regional,Grand Junction,CO,531.23,549.89," 9,506 "
3,2022,LCK,Rickenbacker International,Columbus,OH,145.08,150.18," 9,227 "
3,2022,MLB,Melbourne Orlando International,Melbourne,FL,499.10,516.64," 9,191 "
3,2022,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,596.54,617.50," 9,179 "
3,2022,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,619.46,641.23," 8,915 "
3,2022,MRY,Monterey Regional,Monterey,CA,500.91,518.51," 8,795 "
3,2022,BRO,Brownsville South Padre Island International,Brownsville,TX,508.74,526.61," 8,462 "
3,2022,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,503.69,521.39," 8,273 "
3,2022,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,565.25,585.12," 8,136 "
3,2022,BFL,Meadows Field,Bakersfield,CA,637.62,660.02," 8,075 "
3,2022,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,500.73,518.33," 7,862 "
3,2022,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,404.28,418.49," 7,800 "
3,2022,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,730.20,755.86," 7,688 "
3,2022,GTF,Great Falls International,Great Falls,MT,567.78,587.73," 7,544 "
3,2022,DRO,Durango La Plata County,Durango,CO,683.50,707.52," 7,222 "
3,2022,MGM,Montgomery Regional,Montgomery,AL,580.88,601.30," 7,208 "
3,2022,MTJ,Montrose Regional,Montrose/Delta,CO,495.28,512.68," 7,208 "
3,2022,PSE,Mercedita,Ponce,PR,248.08,256.80," 6,993 "
3,2022,STX,Henry E. Rohlsen,Christiansted,VI,442.75,458.31," 6,987 "
3,2022,EVV,Evansville Regional,Evansville,IN,532.50,551.21," 6,873 "
3,2022,RFD,Chicago/Rockford International,Rockford,IL,191.08,197.80," 6,849 "
3,2022,MOT,Minot International,Minot,ND,526.93,545.44," 6,462 "
3,2022,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,502.08,519.72," 6,166 "
3,2022,LRD,Laredo International,Laredo,TX,418.36,433.07," 5,949 "
3,2022,ORH,Worcester Regional,Worcester,MA,222.50,230.32," 5,922 "
3,2022,SCE,University Park,State College,PA,666.76,690.19," 5,669 "
3,2022,DLH,Duluth International,Duluth,MN,609.72,631.15," 5,655 "
3,2022,SGU,St George Regional,St. George,UT,523.31,541.70," 5,139 "
3,2022,USA,Concord Padgett Regional,Concord,NC,128.58,133.10," 4,973 "
3,2022,HDN,Yampa Valley,Hayden,CO,506.90,524.71," 4,971 "
3,2022,ACK,Nantucket Memorial,Nantucket,MA,300.54,311.11," 4,837 "
3,2022,LNK,Lincoln Airport,Lincoln,NE,561.87,581.61," 4,708 "
3,2022,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,217.19,224.82," 4,681 "
3,2022,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,494.05,511.41," 4,676 "
3,2022,EGE,Eagle County Regional,Eagle,CO,727.25,752.80," 4,662 "
3,2022,GRK,Robert Gray AAF,Killeen,TX,487.63,504.77," 4,625 "
3,2022,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,135.15,139.90," 4,584 "
3,2022,LAN,Capital Region International,Lansing,MI,520.05,538.33," 4,526 "
3,2022,SAF,Santa Fe Municipal,Santa Fe,NM,598.49,619.53," 4,444 "
3,2022,LBE,Arnold Palmer Regional,Latrobe,PA,144.41,149.49," 4,388 "
3,2022,GFK,Grand Forks International,Grand Forks,ND,572.61,592.73," 4,343 "
3,2022,ELM,Elmira/Corning Regional,Elmira/Corning,NY,450.46,466.29," 4,305 "
3,2022,COU,Columbia Regional,Columbia,MO,568.84,588.83," 4,220 "
3,2022,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,521.11,539.43," 4,213 "
3,2022,KTN,Ketchikan International,Ketchikan,AK,454.73,470.71," 4,200 "
3,2022,MLU,Monroe Regional,Monroe,LA,631.02,653.19," 4,112 "
3,2022,MBS,MBS International,Saginaw/Bay City/Midland,MI,616.27,637.93," 3,982 "
3,2022,PBG,Plattsburgh International,Plattsburgh,NY,241.09,249.56," 3,971 "
3,2022,BET,Bethel Airport,Bethel,AK,418.66,433.37," 3,937 "
3,2022,XWA,Williston Basin International,Williston,ND,589.81,610.54," 3,880 "
3,2022,AEX,Alexandria International,Alexandria,LA,622.37,644.24," 3,871 "
3,2022,RDD,Redding Regional,Redding,CA,385.53,399.08," 3,738 "
3,2022,LCH,Lake Charles Regional,Lake Charles,LA,567.65,587.60," 3,649 "
3,2022,HLN,Helena Regional,Helena,MT,625.43,647.41," 3,557 "
3,2022,TOL,Eugene F Kranz Toledo Express,Toledo,OH,243.79,252.36," 3,506 "
3,2022,SCK,Stockton Metro,Stockton,CA,122.03,126.32," 3,503 "
3,2022,GUM,Guam International,Guam,TT,1670.15,1728.85," 3,494 "
3,2022,CPR,Casper/Natrona County International,Casper,WY,643.13,665.73," 3,458 "
3,2022,RST,Rochester International,Rochester,MN,480.50,497.39," 3,440 "
3,2022,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,668.00,691.48," 3,439 "
3,2022,ABI,Abilene Regional,Abilene,TX,656.09,679.14," 3,349 "
3,2022,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,531.79,550.48," 3,317 "
3,2022,CWA,Central Wisconsin,Mosinee,WI,674.15,697.84," 3,275 "
3,2022,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,545.64,564.82," 3,253 "
3,2022,YUM,Yuma MCAS/Yuma International,Yuma,AZ,528.48,547.05," 3,086 "
3,2022,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,341.60,353.61," 3,037 "
3,2022,GRI,Central Nebraska Regional,Grand Island,NE,334.22,345.96," 2,985 "
3,2022,SIT,Sitka Rocky Gutierrez,Sitka,AK,423.38,438.26," 2,857 "
3,2022,IAG,Niagara Falls International,Niagara Falls,NY,160.62,166.26," 2,854 "
3,2022,HHH,Hilton Head Airport,Hilton Head,SC,405.28,419.53," 2,848 "
3,2022,CMI,University of Illinois/Willard,Champaign/Urbana,IL,596.37,617.33," 2,804 "
3,2022,PSM,Portsmouth International at Pease,Portsmouth,NH,149.69,154.95," 2,709 "
3,2022,ADQ,Kodiak Airport,Kodiak,AK,526.28,544.78," 2,555 "
3,2022,SPI,Abraham Lincoln Capital,Springfield,IL,433.83,449.08," 2,515 "
3,2022,FSM,Fort Smith Regional,Fort Smith,AR,656.77,679.85," 2,509 "
3,2022,PUW,Pullman Moscow Regional,Pullman,WA,409.46,423.85," 2,505 "
3,2022,ERI,Erie International/Tom Ridge Field,Erie,PA,502.77,520.44," 2,485 "
3,2022,CLL,Easterwood Field,College Station/Bryan,TX,654.76,677.77," 2,450 "
3,2022,TYR,Tyler Pounds Regional,Tyler,TX,695.05,719.48," 2,450 "
3,2022,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,576.20,596.45," 2,421 "
3,2022,FLG,Flagstaff Pulliam,Flagstaff,AZ,576.31,596.57," 2,403 "
3,2022,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,497.19,514.67," 2,325 "
3,2022,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,665.47,688.86," 2,271 "
3,2022,CSG,Columbus Airport,Columbus,GA,489.67,506.88," 2,222 "
3,2022,ACT,Waco Regional,Waco,TX,664.88,688.24," 2,208 "
3,2022,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,674.94,698.66," 2,186 "
3,2022,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,183.07,189.50," 2,158 "
3,2022,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,129.11,133.65," 1,991 "
3,2022,TXK,Texarkana Regional-Webb Field,Texarkana,AR,588.25,608.92," 1,987 "
3,2022,ROW,Roswell Air Center,Roswell,NM,492.03,509.32," 1,972 "
3,2022,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,525.91,544.39," 1,957 "
3,2022,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,531.36,550.03," 1,919 "
3,2022,VLD,Valdosta Regional,Valdosta,GA,712.19,737.22," 1,884 "
3,2022,LSE,La Crosse Regional,La Crosse,WI,550.29,569.63," 1,856 "
3,2022,OME,Nome Airport,Nome,AK,536.17,555.01," 1,724 "
3,2022,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,509.59,527.50," 1,609 "
3,2022,MQT,Marquette Sawyer Regional,Marquette,MI,680.00,703.89," 1,606 "
3,2022,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,528.18,546.75," 1,579 "
3,2022,PPG,Pago Pago International,Pago Pago,TT,1139.01,1179.03," 1,545 "
3,2022,GTR,Golden Triangle Regional,Columbus,MS,659.29,682.46," 1,529 "
3,2022,SWO,Stillwater Regional,Stillwater,OK,514.87,532.97," 1,495 "
3,2022,GGG,East Texas Regional,Longview,TX,655.41,678.44," 1,493 "
3,2022,OTZ,Ralph Wien Memorial,Kotzebue,AK,518.30,536.52," 1,483 "
3,2022,ABY,Southwest Georgia Regional,Albany,GA,656.22,679.28," 1,402 "
3,2022,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,503.84,521.54," 1,352 "
3,2022,PGV,Pitt Greenville,Greenville,NC,521.90,540.24," 1,298 "
3,2022,LWS,Lewiston Nez Perce County,Lewiston,ID,582.31,602.77," 1,285 "
3,2022,DHN,Dothan Regional,Dothan,AL,805.43,833.73," 1,261 "
3,2022,COD,Yellowstone Regional,Cody,WY,652.86,675.81," 1,237 "
3,2022,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,644.05,666.68," 1,175 "
3,2022,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,546.71,565.92," 1,121 "
3,2022,GCC,Northeast Wyoming Regional,Gillette,WY,666.86,690.30," 1,109 "
3,2022,BJI,Bemidji Regional,Bemidji,MN,639.33,661.80," 1,105 "
3,2022,SCC,Deadhorse Airport,Deadhorse,AK,527.59,546.14," 1,095 "
3,2022,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,557.57,577.17," 1,090 "
3,2022,ART,Watertown International,Watertown,NY,449.84,465.65," 1,079 "
3,2022,GCK,Garden City Regional,Garden City,KS,524.41,542.84," 1,041 "
3,2022,DLG,Dillingham Airport,Dillingham,AK,531.66,550.34," 1,031 "
3,2022,SHR,Sheridan County,Sheridan,WY,682.12,706.09," 1,016 "
3,2022,SBD,San Bernardino International,San Bernardino,CA,86.18,89.21, 997 
3,2022,ABR,Aberdeen Regional,Aberdeen,SD,724.29,749.75, 991 
3,2022,BQK,Brunswick Golden Isles,Brunswick,GA,610.45,631.90, 984 
3,2022,FLO,Florence Regional,Florence,SC,418.46,433.17, 970 
3,2022,CIU,Chippewa County International,Sault Ste. Marie,MI,646.83,669.56, 958 
3,2022,HOB,Lea County Regional,Hobbs,NM,424.18,439.08, 933 
3,2022,RHI,Rhinelander/Oneida County,Rhinelander,WI,699.16,723.73, 926 
3,2022,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,720.93,746.26, 907 
3,2022,IMT,Ford,Iron Mountain/Kingsfd,MI,556.29,575.84, 883 
3,2022,SPN,Francisco C. Ada Saipan International,Saipan,TT,686.51,710.64, 879 
3,2022,HYA,Cape Cod Gateway,Hyannis,MA,253.71,262.63, 875 
3,2022,EAT,Pangborn Memorial,Wenatchee,WA,586.71,607.33, 871 
3,2022,ALW,Walla Walla Regional,Walla Walla,WA,518.93,537.17, 836 
3,2022,EAU,Chippewa Valley Regional,Eau Claire,WI,482.60,499.56, 826 
3,2022,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,670.92,694.50, 826 
3,2022,PQI,Presque Isle International,Presque Isle/Houlton,ME,542.88,561.96, 823 
3,2022,AKN,King Salmon Airport,King Salmon,AK,538.07,556.97, 807 
3,2022,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,596.96,617.94, 792 
3,2022,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,496.87,514.33, 757 
3,2022,PSG,Petersburg James A Johnson,Petersburg,AK,491.94,509.23, 733 
