Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
4,2019,RDU,Raleigh-Durham International,Raleigh/Durham,NC,330.31,394.09," 280,802 "
4,2019,SMF,Sacramento International,Sacramento,CA,337.44,402.60," 259,223 "
4,2019,HNL,Daniel K Inouye International,Honolulu,HI,340.27,405.98," 256,498 "
4,2019,MDW,Chicago Midway International,Chicago-Midway,IL,307.49,366.87," 256,060 "
4,2019,STL,St Louis Lambert International,St. Louis,MO,362.83,432.89," 228,095 "
4,2019,SJC,Norman Y. Mineta San Jose International,San Jose,CA,304.39,363.16," 220,072 "
4,2019,IAD,Washington Dulles International,Washington-Dulles,DC,465.52,555.41," 216,137 "
4,2019,MCI,Kansas City International,Kansas City,MO,371.99,443.82," 213,053 "
4,2019,SNA,John Wayne Airport-Orange County,Santa Ana,CA,401.61,479.15," 204,936 "
4,2019,DAL,Dallas Love Field,Dallas-Love Field,TX,323.04,385.41," 202,583 "
4,2019,CLE,Cleveland-Hopkins International,Cleveland,OH,321.31,383.36," 201,673 "
4,2019,OAK,Metro Oakland International,Oakland,CA,309.48,369.24," 200,137 "
4,2019,IND,Indianapolis International,Indianapolis,IN,363.36,433.53," 198,766 "
4,2019,MSY,Louis Armstrong New Orleans International,New Orleans,LA,290.51,346.61," 193,064 "
4,2019,SAT,San Antonio International,San Antonio,TX,364.01,434.29," 192,841 "
4,2019,PIT,Pittsburgh International,Pittsburgh,PA,360.04,429.56," 191,112 "
4,2019,SJU,Luis Munoz Marin International,San Juan,PR,268.84,320.76," 189,783 "
4,2019,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,335.96,400.84," 185,119 "
4,2019,CMH,John Glenn Columbus International,Columbus,OH,361.28,431.04," 169,279 "
4,2019,HOU,William P Hobby,Houston-Hobby,TX,336.73,401.75," 158,759 "
4,2019,BDL,Bradley International,Hartford,CT,385.81,460.31," 149,278 "
4,2019,RSW,Southwest Florida International,Fort Myers,FL,315.77,376.74," 145,234 "
4,2019,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,334.75,399.39," 138,930 "
4,2019,JAX,Jacksonville International,Jacksonville,FL,344.97,411.59," 136,835 "
4,2019,ONT,Ontario International,Ontario,CA,332.79,397.05," 133,763 "
4,2019,MKE,General Mitchell International,Milwaukee,WI,353.40,421.64," 128,618 "
4,2019,BUR,Bob Hope,Burbank,CA,289.25,345.11," 121,569 "
4,2019,RIC,Richmond International,Richmond,VA,392.52,468.31," 104,981 "
4,2019,OMA,Eppley Airfield,Omaha,NE,379.88,453.24," 103,299 "
4,2019,CHS,Charleston AFB/International,Charleston,SC,354.46,422.90," 103,220 "
4,2019,BUF,Buffalo Niagara International,Buffalo,NY,324.25,386.86," 99,498 "
4,2019,MEM,Memphis International,Memphis,TN,380.63,454.13," 96,749 "
4,2019,BOI,Boise Air Terminal,Boise,ID,353.90,422.24," 95,676 "
4,2019,ORF,Norfolk International,Norfolk,VA,409.06,488.05," 93,202 "
4,2019,ABQ,Albuquerque International Sunport,Albuquerque,NM,369.28,440.58," 93,085 "
4,2019,SDF,Louisville Muhammad Ali International,Louisville,KY,378.60,451.70," 88,827 "
4,2019,OGG,Kahului Airport,Kahului,HI,258.59,308.52," 87,156 "
4,2019,ANC,Ted Stevens Anchorage International,Anchorage,AK,494.67,590.19," 86,346 "
4,2019,OKC,Will Rogers World,Oklahoma City,OK,391.17,466.71," 85,569 "
4,2019,GRR,Gerald R. Ford International,Grand Rapids,MI,369.69,441.07," 84,779 "
4,2019,ELP,El Paso International,El Paso,TX,372.71,444.67," 84,067 "
4,2019,GEG,Spokane International,Spokane,WA,352.55,420.63," 81,039 "
4,2019,PVD,Rhode Island Tf Green International,Providence,RI,337.63,402.83," 78,143 "
4,2019,RNO,Reno/Tahoe International,Reno,NV,342.79,408.98," 77,297 "
4,2019,TUS,Tucson International,Tucson,AZ,390.91,466.39," 72,129 "
4,2019,DSM,Des Moines International,Des Moines,IA,392.80,468.65," 68,593 "
4,2019,LGB,Long Beach Airport,Long Beach,CA,242.11,288.86," 66,667 "
4,2019,SYR,Syracuse Hancock International,Syracuse,NY,364.47,434.85," 64,393 "
4,2019,TUL,Tulsa International,Tulsa,OK,407.63,486.34," 63,276 "
4,2019,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,339.31,404.83," 63,095 "
4,2019,SAV,Savannah/Hilton Head International,Savannah,GA,368.47,439.63," 60,848 "
4,2019,ALB,Albany International,Albany,NY,392.43,468.20," 60,750 "
4,2019,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,373.61,445.75," 60,469 "
4,2019,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,444.45,530.28," 59,880 "
4,2019,HPN,Westchester County,White Plains,NY,425.00,507.06," 59,717 "
4,2019,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,258.78,308.75," 56,370 "
4,2019,TYS,McGhee Tyson,Knoxville,TN,404.56,482.68," 52,127 "
4,2019,GSP,Greenville-Spartanburg International,Greer,SC,395.88,472.32," 49,712 "
4,2019,PNS,Pensacola International,Pensacola,FL,422.97,504.64," 48,548 "
4,2019,MYR,Myrtle Beach International,Myrtle Beach,SC,282.67,337.25," 48,441 "
4,2019,LIH,Lihue Airport,Lihue,HI,256.47,305.99," 48,397 "
4,2019,FAT,Fresno Yosemite International,Fresno,CA,405.33,483.60," 46,134 "
4,2019,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,414.07,494.02," 45,445 "
4,2019,COS,City of Colorado Springs Municipal,Colorado Springs,CO,389.56,464.78," 45,269 "
4,2019,PWM,Portland International Jetport,Portland,ME,368.68,439.87," 44,250 "
4,2019,MSN,Dane County Regional-Truax Field,Madison,WI,457.35,545.66," 43,704 "
4,2019,AVL,Asheville Regional,Asheville,NC,307.33,366.68," 41,151 "
4,2019,BZN,Bozeman Yellowstone International,Bozeman,MT,434.78,518.73," 40,515 "
4,2019,XNA,Northwest Arkansas National,Fayetteville,AR,469.38,560.02," 39,233 "
4,2019,PSP,Palm Springs International,Palm Springs,CA,386.74,461.42," 38,263 "
4,2019,PIE,St Pete Clearwater International,St. Petersburg,FL,134.69,160.70," 36,368 "
4,2019,SFB,Orlando Sanford International,Sanford,FL,131.14,156.47," 36,207 "
4,2019,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,396.01,472.48," 35,754 "
4,2019,GSO,Piedmont Triad International,Greensboro/High Point,NC,414.56,494.62," 35,501 "
4,2019,EUG,Mahlon Sweet Field,Eugene,OR,384.91,459.23," 35,248 "
4,2019,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,413.73,493.62," 31,684 "
4,2019,MDT,Harrisburg International,Harrisburg,PA,407.86,486.62," 30,021 "
4,2019,HVN,Tweed New Haven,New Haven,CT,395.71,472.12," 29,901 "
4,2019,FSD,Joe Foss Field,Sioux Falls,SD,419.68,500.72," 29,430 "
4,2019,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,527.35,629.18," 29,219 "
4,2019,MHT,Manchester Boston Regional,Manchester,NH,389.60,464.82," 28,752 "
4,2019,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,152.35,181.77," 28,563 "
4,2019,ISP,Long Island MacArthur,Islip,NY,266.49,317.95," 28,511 "
4,2019,BTV,Burlington International,Burlington,VT,400.92,478.34," 28,133 "
4,2019,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,402.34,480.02," 28,082 "
4,2019,PGD,Punta Gorda Airport,Punta Gorda,FL,151.17,180.36," 27,827 "
4,2019,MAF,Midland International Air and Space Port,Midland/Odessa,TX,468.75,559.26," 27,092 "
4,2019,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,492.46,587.55," 27,019 "
4,2019,LEX,Blue Grass,Lexington,KY,418.46,499.26," 26,888 "
4,2019,ITO,Hilo International,Hilo,HI,259.56,309.68," 26,542 "
4,2019,SGF,Springfield-Branson National,Springfield,MO,421.25,502.59," 25,336 "
4,2019,ILM,Wilmington International,Wilmington,NC,432.98,516.58," 25,288 "
4,2019,MFE,McAllen International,Mission/McAllen/Edinburg,TX,414.01,493.96," 24,946 "
4,2019,DAY,James M Cox/Dayton International,Dayton,OH,440.48,525.53," 24,815 "
4,2019,SBA,Santa Barbara Municipal,Santa Barbara,CA,444.86,530.76," 24,159 "
4,2019,ATW,Appleton International,Appleton,WI,433.97,517.77," 23,844 "
4,2019,FAR,Hector International,Fargo,ND,439.21,524.01," 23,418 "
4,2019,CAE,Columbia Metropolitan,Columbia,SC,448.87,535.54," 23,115 "
4,2019,RDM,Roberts Field,Bend/Redmond,OR,379.00,452.19," 22,481 "
4,2019,ECP,Northwest Florida Beaches International,Panama City,FL,401.73,479.30," 22,302 "
4,2019,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,347.88,415.05," 21,461 "
4,2019,LBB,Lubbock Preston Smith International,Lubbock,TX,417.60,498.24," 21,453 "
4,2019,FAI,Fairbanks International,Fairbanks,AK,456.36,544.49," 20,935 "
4,2019,CHA,Lovell Field,Chattanooga,TN,422.99,504.67," 20,591 "
4,2019,MFR,Rogue Valley International - Medford,Medford,OR,372.40,444.31," 20,534 "
4,2019,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,422.29,503.83," 19,336 "
4,2019,HRL,Valley International,Harlingen/San Benito,TX,329.89,393.59," 19,162 "
4,2019,SBN,South Bend International,South Bend,IN,397.79,474.60," 18,972 "
4,2019,BQN,Rafael Hernandez,Aguadilla,PR,218.91,261.18," 18,723 "
4,2019,ACY,Atlantic City International,Atlantic City,NJ,146.56,174.86," 18,684 "
4,2019,FWA,Fort Wayne International,Fort Wayne,IN,402.31,480.00," 18,368 "
4,2019,MSO,Missoula Montana,Missoula,MT,420.19,501.33," 17,538 "
4,2019,TTN,Trenton Mercer,Trenton,NJ,132.47,158.05," 17,074 "
4,2019,BIL,Billings Logan International,Billings,MT,440.33,525.35," 16,853 "
4,2019,CAK,Akron-Canton Regional,Akron,OH,361.31,431.07," 16,819 "
4,2019,PVU,Provo Municipal,Provo,UT,120.64,143.94," 16,698 "
4,2019,STT,Cyril E King,Charlotte Amalie,VI,346.69,413.63," 16,470 "
4,2019,PIA,General Downing - Peoria International,Peoria,IL,371.84,443.64," 16,235 "
4,2019,TLH,Tallahassee International,Tallahassee,FL,517.18,617.04," 15,873 "
4,2019,FCA,Glacier Park International,Kalispell,MT,429.94,512.96," 15,752 "
4,2019,AMA,Rick Husband Amarillo International,Amarillo,TX,419.00,499.91," 15,675 "
4,2019,FNT,Bishop International,Flint,MI,345.86,412.64," 15,586 "
4,2019,BLI,Bellingham International,Bellingham,WA,264.26,315.29," 15,449 "
4,2019,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,460.24,549.11," 15,211 "
4,2019,PAE,Snohomish County,Everett,WA,296.88,354.20," 14,747 "
4,2019,GRB,Green Bay Austin Straubel International,Green Bay,WI,495.37,591.02," 13,883 "
4,2019,ROA,Roanoke Blacksburg Regional,Roanoke,VA,456.83,545.04," 13,876 "
4,2019,CRP,Corpus Christi International,Corpus Christi,TX,463.84,553.41," 13,659 "
4,2019,BGR,Bangor International,Bangor,ME,390.89,466.37," 13,620 "
4,2019,TVC,Cherry Capital,Traverse City,MI,448.68,535.32," 13,467 "
4,2019,CHO,Charlottesville Albemarle,Charlottesville,VA,434.73,518.67," 12,997 "
4,2019,SHV,Shreveport Regional,Shreveport,LA,494.36,589.82," 12,932 "
4,2019,JAC,Jackson Hole,Jackson,WY,569.86,679.90," 12,872 "
4,2019,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,326.36,389.38," 12,824 "
4,2019,AGS,Augusta Regional at Bush Field,Augusta,GA,444.65,530.51," 12,759 "
4,2019,SBP,San Luis County Regional,San Luis Obispo,CA,501.13,597.89," 12,654 "
4,2019,RAP,Rapid City Regional,Rapid City,SD,442.31,527.72," 12,572 "
4,2019,DAB,Daytona Beach International,Daytona Beach,FL,421.23,502.57," 12,522 "
4,2019,MLI,Quad Cities International,Moline,IL,387.84,462.73," 12,282 "
4,2019,BIS,Bismarck Municipal,Bismarck/Mandan,ND,437.69,522.21," 11,676 "
4,2019,IDA,Idaho Falls Regional,Idaho Falls,ID,521.73,622.47," 11,225 "
4,2019,GNV,Gainesville Regional,Gainesville,FL,453.87,541.52," 11,203 "
4,2019,EYW,Key West International,Key West,FL,410.18,489.38," 10,903 "
4,2019,JNU,Juneau International,Juneau,AK,435.11,519.13," 10,616 "
4,2019,MOB,Mobile Regional,Mobile,AL,472.63,563.90," 10,320 "
4,2019,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,425.10,507.19," 10,160 "
4,2019,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,171.62,204.76," 9,682 "
4,2019,GJT,Grand Junction Regional,Grand Junction,CO,455.33,543.25," 9,506 "
4,2019,LCK,Rickenbacker International,Columbus,OH,159.28,190.04," 9,227 "
4,2019,MLB,Melbourne Orlando International,Melbourne,FL,444.42,530.23," 9,191 "
4,2019,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,476.86,568.94," 9,179 "
4,2019,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,487.06,581.11," 8,915 "
4,2019,MRY,Monterey Regional,Monterey,CA,423.11,504.80," 8,795 "
4,2019,BRO,Brownsville South Padre Island International,Brownsville,TX,420.18,501.31," 8,462 "
4,2019,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,429.11,511.96," 8,273 "
4,2019,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,493.34,588.60," 8,136 "
4,2019,BFL,Meadows Field,Bakersfield,CA,521.61,622.33," 8,075 "
4,2019,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,444.17,529.93," 7,862 "
4,2019,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,374.84,447.22," 7,800 "
4,2019,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,565.37,674.55," 7,688 "
4,2019,GTF,Great Falls International,Great Falls,MT,418.90,499.78," 7,544 "
4,2019,DRO,Durango La Plata County,Durango,CO,548.68,654.63," 7,222 "
4,2019,MGM,Montgomery Regional,Montgomery,AL,533.35,636.34," 7,208 "
4,2019,MTJ,Montrose Regional,Montrose/Delta,CO,464.89,554.66," 7,208 "
4,2019,PSE,Mercedita,Ponce,PR,251.80,300.42," 6,993 "
4,2019,STX,Henry E. Rohlsen,Christiansted,VI,473.77,565.25," 6,987 "
4,2019,EVV,Evansville Regional,Evansville,IN,447.43,533.83," 6,873 "
4,2019,RFD,Chicago/Rockford International,Rockford,IL,201.13,239.96," 6,849 "
4,2019,MOT,Minot International,Minot,ND,449.56,536.36," 6,462 "
4,2019,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,421.03,502.32," 6,166 "
4,2019,LRD,Laredo International,Laredo,TX,414.66,494.73," 5,949 "
4,2019,ORH,Worcester Regional,Worcester,MA,312.05,372.30," 5,922 "
4,2019,SCE,University Park,State College,PA,458.19,546.66," 5,669 "
4,2019,DLH,Duluth International,Duluth,MN,446.93,533.23," 5,655 "
4,2019,SGU,St George Regional,St. George,UT,408.24,487.07," 5,139 "
4,2019,USA,Concord Padgett Regional,Concord,NC,125.64,149.90," 4,973 "
4,2019,HDN,Yampa Valley,Hayden,CO,489.44,583.95," 4,971 "
4,2019,ACK,Nantucket Memorial,Nantucket,MA,386.85,461.55," 4,837 "
4,2019,LNK,Lincoln Airport,Lincoln,NE,481.37,574.32," 4,708 "
4,2019,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,260.94,311.33," 4,681 "
4,2019,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,518.49,618.61," 4,676 "
4,2019,EGE,Eagle County Regional,Eagle,CO,506.15,603.89," 4,662 "
4,2019,GRK,Robert Gray AAF,Killeen,TX,416.93,497.43," 4,625 "
4,2019,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,321.14,383.15," 4,584 "
4,2019,LAN,Capital Region International,Lansing,MI,433.62,517.35," 4,526 "
4,2019,SAF,Santa Fe Municipal,Santa Fe,NM,433.13,516.76," 4,444 "
4,2019,LBE,Arnold Palmer Regional,Latrobe,PA,135.30,161.43," 4,388 "
4,2019,GFK,Grand Forks International,Grand Forks,ND,452.32,539.66," 4,343 "
4,2019,ELM,Elmira/Corning Regional,Elmira/Corning,NY,407.52,486.21," 4,305 "
4,2019,COU,Columbia Regional,Columbia,MO,437.33,521.78," 4,220 "
4,2019,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,465.05,554.85," 4,213 "
4,2019,KTN,Ketchikan International,Ketchikan,AK,472.61,563.86," 4,200 "
4,2019,MLU,Monroe Regional,Monroe,LA,502.01,598.94," 4,112 "
4,2019,MBS,MBS International,Saginaw/Bay City/Midland,MI,532.78,635.66," 3,982 "
4,2019,PBG,Plattsburgh International,Plattsburgh,NY,228.88,273.08," 3,971 "
4,2019,BET,Bethel Airport,Bethel,AK,365.03,435.52," 3,937 "
4,2019,XWA,Williston Basin International,Williston,ND,623.31,743.67," 3,880 "
4,2019,AEX,Alexandria International,Alexandria,LA,510.56,609.15," 3,871 "
4,2019,RDD,Redding Regional,Redding,CA,502.48,599.51," 3,738 "
4,2019,LCH,Lake Charles Regional,Lake Charles,LA,539.08,643.17," 3,649 "
4,2019,HLN,Helena Regional,Helena,MT,491.35,586.23," 3,557 "
4,2019,TOL,Eugene F Kranz Toledo Express,Toledo,OH,279.77,333.79," 3,506 "
4,2019,SCK,Stockton Metro,Stockton,CA,155.79,185.88," 3,503 "
4,2019,GUM,Guam International,Guam,TT,1170.64,1396.68," 3,494 "
4,2019,CPR,Casper/Natrona County International,Casper,WY,553.19,660.01," 3,458 "
4,2019,RST,Rochester International,Rochester,MN,394.93,471.19," 3,440 "
4,2019,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,535.63,639.06," 3,439 "
4,2019,ABI,Abilene Regional,Abilene,TX,525.68,627.18," 3,349 "
4,2019,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,461.65,550.79," 3,317 "
4,2019,CWA,Central Wisconsin,Mosinee,WI,487.54,581.69," 3,275 "
4,2019,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,472.10,563.26," 3,253 "
4,2019,YUM,Yuma MCAS/Yuma International,Yuma,AZ,456.05,544.11," 3,086 "
4,2019,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,373.86,446.05," 3,037 "
4,2019,GRI,Central Nebraska Regional,Grand Island,NE,308.04,367.52," 2,985 "
4,2019,SIT,Sitka Rocky Gutierrez,Sitka,AK,443.81,529.51," 2,857 "
4,2019,IAG,Niagara Falls International,Niagara Falls,NY,190.36,227.11," 2,854 "
4,2019,HHH,Hilton Head Airport,Hilton Head,SC,454.29,542.01," 2,848 "
4,2019,CMI,University of Illinois/Willard,Champaign/Urbana,IL,545.59,650.94," 2,804 "
4,2019,PSM,Portsmouth International at Pease,Portsmouth,NH,225.89,269.51," 2,709 "
4,2019,ADQ,Kodiak Airport,Kodiak,AK,498.56,594.83," 2,555 "
4,2019,SPI,Abraham Lincoln Capital,Springfield,IL,403.96,481.96," 2,515 "
4,2019,FSM,Fort Smith Regional,Fort Smith,AR,517.61,617.56," 2,509 "
4,2019,PUW,Pullman Moscow Regional,Pullman,WA,392.30,468.05," 2,505 "
4,2019,ERI,Erie International/Tom Ridge Field,Erie,PA,412.76,492.46," 2,485 "
4,2019,CLL,Easterwood Field,College Station/Bryan,TX,484.61,578.19," 2,450 "
4,2019,TYR,Tyler Pounds Regional,Tyler,TX,467.92,558.27," 2,450 "
4,2019,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,423.87,505.71," 2,421 "
4,2019,FLG,Flagstaff Pulliam,Flagstaff,AZ,416.99,497.50," 2,403 "
4,2019,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,489.80,584.38," 2,325 "
4,2019,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,461.49,550.60," 2,271 "
4,2019,CSG,Columbus Airport,Columbus,GA,523.88,625.03," 2,222 "
4,2019,ACT,Waco Regional,Waco,TX,561.91,670.41," 2,208 "
4,2019,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,511.22,609.93," 2,186 "
4,2019,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,275.70,328.94," 2,158 "
4,2019,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,164.40,196.14," 1,991 "
4,2019,TXK,Texarkana Regional-Webb Field,Texarkana,AR,514.05,613.31," 1,987 "
4,2019,ROW,Roswell Air Center,Roswell,NM,510.73,609.35," 1,972 "
4,2019,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,494.15,589.57," 1,957 "
4,2019,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,496.56,592.44," 1,919 "
4,2019,VLD,Valdosta Regional,Valdosta,GA,583.76,696.48," 1,884 "
4,2019,LSE,La Crosse Regional,La Crosse,WI,453.39,540.94," 1,856 "
4,2019,OME,Nome Airport,Nome,AK,530.59,633.04," 1,724 "
4,2019,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,477.97,570.27," 1,609 "
4,2019,MQT,Marquette Sawyer Regional,Marquette,MI,512.72,611.73," 1,606 "
4,2019,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,523.62,624.72," 1,579 "
4,2019,PPG,Pago Pago International,Pago Pago,TT,1143.12,1363.85," 1,545 "
4,2019,GTR,Golden Triangle Regional,Columbus,MS,560.93,669.24," 1,529 "
4,2019,SWO,Stillwater Regional,Stillwater,OK,462.55,551.87," 1,495 "
4,2019,GGG,East Texas Regional,Longview,TX,501.21,597.99," 1,493 "
4,2019,OTZ,Ralph Wien Memorial,Kotzebue,AK,442.49,527.93," 1,483 "
4,2019,ABY,Southwest Georgia Regional,Albany,GA,581.95,694.33," 1,402 "
4,2019,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,505.97,603.68," 1,352 "
4,2019,PGV,Pitt Greenville,Greenville,NC,428.93,511.76," 1,298 "
4,2019,LWS,Lewiston Nez Perce County,Lewiston,ID,551.82,658.37," 1,285 "
4,2019,STC,St. Cloud Regional,St. Cloud,MN,205.93,245.70," 1,277 "
4,2019,DHN,Dothan Regional,Dothan,AL,623.98,744.47," 1,261 "
4,2019,COD,Yellowstone Regional,Cody,WY,555.96,663.32," 1,237 "
4,2019,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,577.03,688.45," 1,175 "
4,2019,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,457.22,545.50," 1,121 "
4,2019,GCC,Northeast Wyoming Regional,Gillette,WY,573.79,684.58," 1,109 "
4,2019,BJI,Bemidji Regional,Bemidji,MN,551.20,657.63," 1,105 "
4,2019,SCC,Deadhorse Airport,Deadhorse,AK,422.95,504.62," 1,095 "
4,2019,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,587.46,700.90," 1,090 "
4,2019,ART,Watertown International,Watertown,NY,449.83,536.69," 1,079 "
4,2019,GCK,Garden City Regional,Garden City,KS,490.78,585.55," 1,041 "
4,2019,DLG,Dillingham Airport,Dillingham,AK,885.16,1056.08," 1,031 "
4,2019,SHR,Sheridan County,Sheridan,WY,857.42,1022.98," 1,016 "
4,2019,ABR,Aberdeen Regional,Aberdeen,SD,576.40,687.70, 991 
4,2019,BQK,Brunswick Golden Isles,Brunswick,GA,498.42,594.66, 984 
4,2019,FLO,Florence Regional,Florence,SC,432.38,515.87, 970 
4,2019,CIU,Chippewa County International,Sault Ste. Marie,MI,559.74,667.82, 958 
4,2019,HOB,Lea County Regional,Hobbs,NM,500.69,597.38, 933 
4,2019,RHI,Rhinelander/Oneida County,Rhinelander,WI,545.09,650.34, 926 
4,2019,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,585.75,698.86, 907 
4,2019,IMT,Ford,Iron Mountain/Kingsfd,MI,426.15,508.44, 883 
4,2019,SPN,Francisco C. Ada Saipan International,Saipan,TT,388.03,462.96, 879 
4,2019,HYA,Cape Cod Gateway,Hyannis,MA,492.40,587.48, 875 
4,2019,EAT,Pangborn Memorial,Wenatchee,WA,429.79,512.78, 871 
4,2019,ALW,Walla Walla Regional,Walla Walla,WA,369.57,440.93, 836 
4,2019,EAU,Chippewa Valley Regional,Eau Claire,WI,458.10,546.56, 826 
4,2019,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,629.02,750.48, 826 
4,2019,PQI,Presque Isle International,Presque Isle/Houlton,ME,483.96,577.41, 823 
4,2019,AKN,King Salmon Airport,King Salmon,AK,750.24,895.11, 807 
4,2019,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,449.55,536.35, 792 
4,2019,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,442.73,528.21, 757 
4,2019,PSG,Petersburg James A Johnson,Petersburg,AK,451.39,538.55, 733 
