Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
4,2022,SJU,Luis Munoz Marin International,San Juan,PR,287.65,296.67," 189,783 "
4,2022,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,392.46,404.76," 185,119 "
4,2022,CMH,John Glenn Columbus International,Columbus,OH,409.29,422.12," 169,279 "
4,2022,HOU,William P Hobby,Houston-Hobby,TX,331.87,342.28," 158,759 "
4,2022,BDL,Bradley International,Hartford,CT,381.87,393.85," 149,278 "
4,2022,RSW,Southwest Florida International,Fort Myers,FL,348.31,359.24," 145,234 "
4,2022,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,375.99,387.78," 138,930 "
4,2022,JAX,Jacksonville International,Jacksonville,FL,397.09,409.54," 136,835 "
4,2022,ONT,Ontario International,Ontario,CA,373.26,384.96," 133,763 "
4,2022,MKE,General Mitchell International,Milwaukee,WI,412.51,425.45," 128,618 "
4,2022,BUR,Bob Hope,Burbank,CA,297.31,306.63," 121,569 "
4,2022,RIC,Richmond International,Richmond,VA,416.91,429.98," 104,981 "
4,2022,OMA,Eppley Airfield,Omaha,NE,418.21,431.32," 103,299 "
4,2022,CHS,Charleston AFB/International,Charleston,SC,372.20,383.87," 103,220 "
4,2022,BUF,Buffalo Niagara International,Buffalo,NY,338.03,348.62," 99,498 "
4,2022,MEM,Memphis International,Memphis,TN,419.63,432.79," 96,749 "
4,2022,BOI,Boise Air Terminal,Boise,ID,393.09,405.41," 95,676 "
4,2022,ORF,Norfolk International,Norfolk,VA,449.47,463.57," 93,202 "
4,2022,ABQ,Albuquerque International Sunport,Albuquerque,NM,419.48,432.63," 93,085 "
4,2022,SDF,Louisville Muhammad Ali International,Louisville,KY,413.94,426.92," 88,827 "
4,2022,OGG,Kahului Airport,Kahului,HI,251.36,259.25," 87,156 "
4,2022,ANC,Ted Stevens Anchorage International,Anchorage,AK,551.61,568.91," 86,346 "
4,2022,OKC,Will Rogers World,Oklahoma City,OK,437.02,450.72," 85,569 "
4,2022,GRR,Gerald R. Ford International,Grand Rapids,MI,426.50,439.88," 84,779 "
4,2022,ELP,El Paso International,El Paso,TX,396.47,408.90," 84,067 "
4,2022,GEG,Spokane International,Spokane,WA,432.72,446.29," 81,039 "
4,2022,PVD,Rhode Island Tf Green International,Providence,RI,384.16,396.21," 78,143 "
4,2022,RNO,Reno/Tahoe International,Reno,NV,380.39,392.32," 77,297 "
4,2022,TUS,Tucson International,Tucson,AZ,455.69,469.98," 72,129 "
4,2022,DSM,Des Moines International,Des Moines,IA,402.52,415.15," 68,593 "
4,2022,LGB,Long Beach Airport,Long Beach,CA,296.78,306.09," 66,667 "
4,2022,SYR,Syracuse Hancock International,Syracuse,NY,405.05,417.76," 64,393 "
4,2022,TUL,Tulsa International,Tulsa,OK,428.40,441.83," 63,276 "
4,2022,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,330.09,340.44," 63,095 "
4,2022,SAV,Savannah/Hilton Head International,Savannah,GA,399.02,411.53," 60,848 "
4,2022,ALB,Albany International,Albany,NY,451.73,465.89," 60,750 "
4,2022,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,384.83,396.89," 60,469 "
4,2022,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,499.77,515.44," 59,880 "
4,2022,HPN,Westchester County,White Plains,NY,400.89,413.46," 59,717 "
4,2022,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,254.24,262.21," 56,370 "
4,2022,TYS,McGhee Tyson,Knoxville,TN,487.20,502.47," 52,127 "
4,2022,GSP,Greenville-Spartanburg International,Greer,SC,510.86,526.87," 49,712 "
4,2022,PNS,Pensacola International,Pensacola,FL,460.46,474.90," 48,548 "
4,2022,MYR,Myrtle Beach International,Myrtle Beach,SC,292.91,302.10," 48,441 "
4,2022,LIH,Lihue Airport,Lihue,HI,222.00,228.96," 48,397 "
4,2022,FAT,Fresno Yosemite International,Fresno,CA,466.43,481.06," 46,134 "
4,2022,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,447.19,461.21," 45,445 "
4,2022,COS,City of Colorado Springs Municipal,Colorado Springs,CO,396.54,408.97," 45,269 "
4,2022,PWM,Portland International Jetport,Portland,ME,440.98,454.81," 44,250 "
4,2022,MSN,Dane County Regional-Truax Field,Madison,WI,552.28,569.60," 43,704 "
4,2022,AVL,Asheville Regional,Asheville,NC,338.55,349.17," 41,151 "
4,2022,BZN,Bozeman Yellowstone International,Bozeman,MT,448.99,463.07," 40,515 "
4,2022,XNA,Northwest Arkansas National,Fayetteville,AR,527.12,543.65," 39,233 "
4,2022,PSP,Palm Springs International,Palm Springs,CA,393.82,406.17," 38,263 "
4,2022,PIE,St Pete Clearwater International,St. Petersburg,FL,157.96,162.91," 36,368 "
4,2022,SFB,Orlando Sanford International,Sanford,FL,156.91,161.83," 36,207 "
4,2022,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,441.16,454.99," 35,754 "
4,2022,GSO,Piedmont Triad International,Greensboro/High Point,NC,495.30,510.83," 35,501 "
4,2022,EUG,Mahlon Sweet Field,Eugene,OR,409.58,422.42," 35,248 "
4,2022,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,449.27,463.36," 31,684 "
4,2022,MDT,Harrisburg International,Harrisburg,PA,475.20,490.11," 30,021 "
4,2022,HVN,Tweed New Haven,New Haven,CT,197.93,204.13," 29,901 "
4,2022,FSD,Joe Foss Field,Sioux Falls,SD,462.42,476.92," 29,430 "
4,2022,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,630.13,649.89," 29,219 "
4,2022,MHT,Manchester Boston Regional,Manchester,NH,380.38,392.30," 28,752 "
4,2022,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,179.47,185.10," 28,563 "
4,2022,ISP,Long Island MacArthur,Islip,NY,255.34,263.35," 28,511 "
4,2022,BTV,Burlington International,Burlington,VT,489.76,505.12," 28,133 "
4,2022,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,419.23,432.37," 28,082 "
4,2022,PGD,Punta Gorda Airport,Punta Gorda,FL,159.83,164.84," 27,827 "
4,2022,MAF,Midland International Air and Space Port,Midland/Odessa,TX,448.77,462.84," 27,092 "
4,2022,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,462.13,476.62," 27,019 "
4,2022,LEX,Blue Grass,Lexington,KY,548.27,565.47," 26,888 "
4,2022,ITO,Hilo International,Hilo,HI,181.39,187.07," 26,542 "
4,2022,SGF,Springfield-Branson National,Springfield,MO,521.30,537.65," 25,336 "
4,2022,ILM,Wilmington International,Wilmington,NC,518.25,534.51," 25,288 "
4,2022,MFE,McAllen International,Mission/McAllen/Edinburg,TX,501.90,517.64," 24,946 "
4,2022,DAY,James M Cox/Dayton International,Dayton,OH,534.58,551.34," 24,815 "
4,2022,SBA,Santa Barbara Municipal,Santa Barbara,CA,451.05,465.20," 24,159 "
4,2022,ATW,Appleton International,Appleton,WI,436.03,449.71," 23,844 "
4,2022,FAR,Hector International,Fargo,ND,510.48,526.49," 23,418 "
4,2022,CAE,Columbia Metropolitan,Columbia,SC,571.46,589.38," 23,115 "
4,2022,RDM,Roberts Field,Bend/Redmond,OR,515.00,531.14," 22,481 "
4,2022,ECP,Northwest Florida Beaches International,Panama City,FL,461.55,476.03," 22,302 "
4,2022,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,326.28,336.51," 21,461 "
4,2022,LBB,Lubbock Preston Smith International,Lubbock,TX,454.24,468.49," 21,453 "
4,2022,FAI,Fairbanks International,Fairbanks,AK,551.33,568.61," 20,935 "
4,2022,CHA,Lovell Field,Chattanooga,TN,570.47,588.36," 20,591 "
4,2022,MFR,Rogue Valley International - Medford,Medford,OR,442.89,456.78," 20,534 "
4,2022,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,564.22,581.91," 19,336 "
4,2022,HRL,Valley International,Harlingen/San Benito,TX,388.28,400.45," 19,162 "
4,2022,SBN,South Bend International,South Bend,IN,448.42,462.48," 18,972 "
4,2022,BQN,Rafael Hernandez,Aguadilla,PR,211.43,218.06," 18,723 "
4,2022,ACY,Atlantic City International,Atlantic City,NJ,174.15,179.61," 18,684 "
4,2022,FWA,Fort Wayne International,Fort Wayne,IN,462.49,476.99," 18,368 "
4,2022,MSO,Missoula Montana,Missoula,MT,542.66,559.68," 17,538 "
4,2022,TTN,Trenton Mercer,Trenton,NJ,144.32,148.85," 17,074 "
4,2022,BIL,Billings Logan International,Billings,MT,527.74,544.29," 16,853 "
4,2022,CAK,Akron-Canton Regional,Akron,OH,310.42,320.15," 16,819 "
4,2022,PVU,Provo Municipal,Provo,UT,134.84,139.07," 16,698 "
4,2022,STT,Cyril E King,Charlotte Amalie,VI,429.34,442.80," 16,470 "
4,2022,PIA,General Downing - Peoria International,Peoria,IL,387.62,399.77," 16,235 "
4,2022,TLH,Tallahassee International,Tallahassee,FL,620.48,639.93," 15,873 "
4,2022,FCA,Glacier Park International,Kalispell,MT,553.40,570.75," 15,752 "
4,2022,AMA,Rick Husband Amarillo International,Amarillo,TX,429.37,442.83," 15,675 "
4,2022,FNT,Bishop International,Flint,MI,282.25,291.10," 15,586 "
4,2022,BLI,Bellingham International,Bellingham,WA,305.29,314.86," 15,449 "
4,2022,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,525.40,541.88," 15,211 "
4,2022,PAE,Snohomish County,Everett,WA,391.33,403.60," 14,747 "
4,2022,GRB,Green Bay Austin Straubel International,Green Bay,WI,584.56,602.89," 13,883 "
4,2022,ROA,Roanoke Blacksburg Regional,Roanoke,VA,556.69,574.15," 13,876 "
4,2022,CRP,Corpus Christi International,Corpus Christi,TX,503.15,518.93," 13,659 "
4,2022,BGR,Bangor International,Bangor,ME,494.08,509.58," 13,620 "
4,2022,TVC,Cherry Capital,Traverse City,MI,619.40,638.82," 13,467 "
4,2022,CHO,Charlottesville Albemarle,Charlottesville,VA,547.05,564.20," 12,997 "
4,2022,SHV,Shreveport Regional,Shreveport,LA,592.16,610.73," 12,932 "
4,2022,JAC,Jackson Hole,Jackson,WY,651.10,671.52," 12,872 "
4,2022,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,319.94,329.97," 12,824 "
4,2022,AGS,Augusta Regional at Bush Field,Augusta,GA,600.70,619.54," 12,759 "
4,2022,SBP,San Luis County Regional,San Luis Obispo,CA,593.77,612.39," 12,654 "
4,2022,RAP,Rapid City Regional,Rapid City,SD,544.25,561.31," 12,572 "
4,2022,DAB,Daytona Beach International,Daytona Beach,FL,514.24,530.36," 12,522 "
4,2022,MLI,Quad Cities International,Moline,IL,469.85,484.58," 12,282 "
4,2022,BIS,Bismarck Municipal,Bismarck/Mandan,ND,549.77,567.00," 11,676 "
4,2022,IDA,Idaho Falls Regional,Idaho Falls,ID,505.28,521.12," 11,225 "
4,2022,GNV,Gainesville Regional,Gainesville,FL,564.59,582.30," 11,203 "
4,2022,EYW,Key West International,Key West,FL,460.85,475.30," 10,903 "
4,2022,JNU,Juneau International,Juneau,AK,463.05,477.57," 10,616 "
4,2022,MOB,Mobile Regional,Mobile,AL,606.07,625.07," 10,320 "
4,2022,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,550.84,568.11," 10,160 "
4,2022,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,173.29,178.72," 9,682 "
4,2022,GJT,Grand Junction Regional,Grand Junction,CO,577.76,595.88," 9,506 "
4,2022,LCK,Rickenbacker International,Columbus,OH,180.65,186.31," 9,227 "
4,2022,MLB,Melbourne Orlando International,Melbourne,FL,520.24,536.55," 9,191 "
4,2022,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,628.38,648.08," 9,179 "
4,2022,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,622.59,642.11," 8,915 "
4,2022,MRY,Monterey Regional,Monterey,CA,511.34,527.37," 8,795 "
4,2022,BRO,Brownsville South Padre Island International,Brownsville,TX,539.46,556.37," 8,462 "
4,2022,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,510.19,526.19," 8,273 "
4,2022,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,550.69,567.95," 8,136 "
4,2022,BFL,Meadows Field,Bakersfield,CA,635.10,655.02," 8,075 "
4,2022,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,568.22,586.04," 7,862 "
4,2022,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,468.42,483.10," 7,800 "
4,2022,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,664.47,685.31," 7,688 "
4,2022,GTF,Great Falls International,Great Falls,MT,503.55,519.34," 7,544 "
4,2022,DRO,Durango La Plata County,Durango,CO,634.51,654.41," 7,222 "
4,2022,MGM,Montgomery Regional,Montgomery,AL,552.85,570.18," 7,208 "
4,2022,MTJ,Montrose Regional,Montrose/Delta,CO,472.81,487.63," 7,208 "
4,2022,PSE,Mercedita,Ponce,PR,222.48,229.45," 6,993 "
4,2022,STX,Henry E. Rohlsen,Christiansted,VI,379.56,391.46," 6,987 "
4,2022,EVV,Evansville Regional,Evansville,IN,623.56,643.11," 6,873 "
4,2022,RFD,Chicago/Rockford International,Rockford,IL,208.03,214.55," 6,849 "
4,2022,MOT,Minot International,Minot,ND,529.84,546.45," 6,462 "
4,2022,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,608.36,627.43," 6,166 "
4,2022,LRD,Laredo International,Laredo,TX,425.99,439.35," 5,949 "
4,2022,ORH,Worcester Regional,Worcester,MA,252.90,260.83," 5,922 "
4,2022,SCE,University Park,State College,PA,669.15,690.14," 5,669 "
4,2022,DLH,Duluth International,Duluth,MN,548.36,565.55," 5,655 "
4,2022,SGU,St George Regional,St. George,UT,552.79,570.12," 5,139 "
4,2022,USA,Concord Padgett Regional,Concord,NC,145.04,149.59," 4,973 "
4,2022,HDN,Yampa Valley,Hayden,CO,492.93,508.38," 4,971 "
4,2022,ACK,Nantucket Memorial,Nantucket,MA,345.16,355.99," 4,837 "
4,2022,LNK,Lincoln Airport,Lincoln,NE,551.27,568.56," 4,708 "
4,2022,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,315.45,325.34," 4,681 "
4,2022,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,507.05,522.94," 4,676 "
4,2022,EGE,Eagle County Regional,Eagle,CO,685.26,706.75," 4,662 "
4,2022,GRK,Robert Gray AAF,Killeen,TX,582.60,600.87," 4,625 "
4,2022,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,153.32,158.13," 4,584 "
4,2022,LAN,Capital Region International,Lansing,MI,478.16,493.16," 4,526 "
4,2022,SAF,Santa Fe Municipal,Santa Fe,NM,600.91,619.75," 4,444 "
4,2022,LBE,Arnold Palmer Regional,Latrobe,PA,145.53,150.10," 4,388 "
4,2022,GFK,Grand Forks International,Grand Forks,ND,537.56,554.42," 4,343 "
4,2022,ELM,Elmira/Corning Regional,Elmira/Corning,NY,422.62,435.88," 4,305 "
4,2022,COU,Columbia Regional,Columbia,MO,590.41,608.92," 4,220 "
4,2022,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,482.82,497.96," 4,213 "
4,2022,KTN,Ketchikan International,Ketchikan,AK,524.90,541.36," 4,200 "
4,2022,MLU,Monroe Regional,Monroe,LA,633.06,652.91," 4,112 "
4,2022,MBS,MBS International,Saginaw/Bay City/Midland,MI,623.97,643.54," 3,982 "
4,2022,PBG,Plattsburgh International,Plattsburgh,NY,255.82,263.84," 3,971 "
4,2022,BET,Bethel Airport,Bethel,AK,394.49,406.86," 3,937 "
4,2022,XWA,Williston Basin International,Williston,ND,603.90,622.84," 3,880 "
4,2022,AEX,Alexandria International,Alexandria,LA,619.80,639.24," 3,871 "
4,2022,RDD,Redding Regional,Redding,CA,437.92,451.65," 3,738 "
4,2022,LCH,Lake Charles Regional,Lake Charles,LA,592.23,610.80," 3,649 "
4,2022,HLN,Helena Regional,Helena,MT,636.62,656.58," 3,557 "
4,2022,TOL,Eugene F Kranz Toledo Express,Toledo,OH,184.23,190.00," 3,506 "
4,2022,SCK,Stockton Metro,Stockton,CA,144.63,149.17," 3,503 "
4,2022,GUM,Guam International,Guam,TT,1521.24,1568.94," 3,494 "
4,2022,CPR,Casper/Natrona County International,Casper,WY,628.40,648.11," 3,458 "
4,2022,RST,Rochester International,Rochester,MN,502.94,518.71," 3,440 "
4,2022,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,699.14,721.06," 3,439 "
4,2022,ABI,Abilene Regional,Abilene,TX,700.98,722.96," 3,349 "
4,2022,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,635.36,655.28," 3,317 "
4,2022,CWA,Central Wisconsin,Mosinee,WI,685.44,706.93," 3,275 "
4,2022,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,454.02,468.26," 3,253 "
4,2022,YUM,Yuma MCAS/Yuma International,Yuma,AZ,638.45,658.47," 3,086 "
4,2022,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,344.95,355.77," 3,037 "
4,2022,GRI,Central Nebraska Regional,Grand Island,NE,381.00,392.95," 2,985 "
4,2022,SIT,Sitka Rocky Gutierrez,Sitka,AK,487.91,503.21," 2,857 "
4,2022,IAG,Niagara Falls International,Niagara Falls,NY,193.89,199.97," 2,854 "
4,2022,HHH,Hilton Head Airport,Hilton Head,SC,478.96,493.97," 2,848 "
4,2022,CMI,University of Illinois/Willard,Champaign/Urbana,IL,632.75,652.59," 2,804 "
4,2022,PSM,Portsmouth International at Pease,Portsmouth,NH,231.58,238.84," 2,709 "
4,2022,ADQ,Kodiak Airport,Kodiak,AK,545.64,562.75," 2,555 "
4,2022,SPI,Abraham Lincoln Capital,Springfield,IL,407.58,420.36," 2,515 "
4,2022,FSM,Fort Smith Regional,Fort Smith,AR,706.04,728.18," 2,509 "
4,2022,PUW,Pullman Moscow Regional,Pullman,WA,452.93,467.13," 2,505 "
4,2022,ERI,Erie International/Tom Ridge Field,Erie,PA,511.62,527.66," 2,485 "
4,2022,CLL,Easterwood Field,College Station/Bryan,TX,737.06,760.17," 2,450 "
4,2022,TYR,Tyler Pounds Regional,Tyler,TX,720.24,742.83," 2,450 "
4,2022,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,723.12,745.79," 2,421 "
4,2022,FLG,Flagstaff Pulliam,Flagstaff,AZ,637.03,657.00," 2,403 "
4,2022,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,630.18,649.93," 2,325 "
4,2022,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,674.72,695.88," 2,271 "
4,2022,CSG,Columbus Airport,Columbus,GA,531.38,548.04," 2,222 "
4,2022,ACT,Waco Regional,Waco,TX,700.85,722.83," 2,208 "
4,2022,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,740.86,764.09," 2,186 "
4,2022,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,227.02,234.13," 2,158 "
4,2022,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,175.73,181.24," 1,991 "
4,2022,TXK,Texarkana Regional-Webb Field,Texarkana,AR,668.03,688.98," 1,987 "
4,2022,ROW,Roswell Air Center,Roswell,NM,526.59,543.10," 1,972 "
4,2022,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,569.32,587.17," 1,957 "
4,2022,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,352.36,363.40," 1,919 "
4,2022,VLD,Valdosta Regional,Valdosta,GA,716.87,739.35," 1,884 "
4,2022,LSE,La Crosse Regional,La Crosse,WI,627.97,647.66," 1,856 "
4,2022,OME,Nome Airport,Nome,AK,549.35,566.58," 1,724 "
4,2022,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,481.24,496.33," 1,609 "
4,2022,MQT,Marquette Sawyer Regional,Marquette,MI,607.85,626.91," 1,606 "
4,2022,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,572.55,590.50," 1,579 "
4,2022,PPG,Pago Pago International,Pago Pago,TT,1233.84,1272.53," 1,545 "
4,2022,GTR,Golden Triangle Regional,Columbus,MS,730.72,753.64," 1,529 "
4,2022,SWO,Stillwater Regional,Stillwater,OK,540.56,557.51," 1,495 "
4,2022,GGG,East Texas Regional,Longview,TX,655.41,675.96," 1,493 "
4,2022,OTZ,Ralph Wien Memorial,Kotzebue,AK,504.52,520.34," 1,483 "
4,2022,ABY,Southwest Georgia Regional,Albany,GA,703.23,725.28," 1,402 "
4,2022,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,512.08,528.14," 1,352 "
4,2022,PGV,Pitt Greenville,Greenville,NC,521.86,538.22," 1,298 "
4,2022,LWS,Lewiston Nez Perce County,Lewiston,ID,600.79,619.63," 1,285 "
4,2022,STC,St. Cloud Regional,St. Cloud,MN,196.99,203.16," 1,277 "
4,2022,DHN,Dothan Regional,Dothan,AL,818.04,843.69," 1,261 "
4,2022,COD,Yellowstone Regional,Cody,WY,699.81,721.75," 1,237 "
4,2022,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,633.46,653.32," 1,175 "
4,2022,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,645.29,665.52," 1,121 "
4,2022,GCC,Northeast Wyoming Regional,Gillette,WY,639.43,659.48," 1,109 "
4,2022,BJI,Bemidji Regional,Bemidji,MN,624.52,644.10," 1,105 "
4,2022,SCC,Deadhorse Airport,Deadhorse,AK,525.85,542.34," 1,095 "
4,2022,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,620.13,639.58," 1,090 "
4,2022,ART,Watertown International,Watertown,NY,465.51,480.10," 1,079 "
4,2022,GCK,Garden City Regional,Garden City,KS,597.52,616.25," 1,041 "
4,2022,DLG,Dillingham Airport,Dillingham,AK,551.37,568.66," 1,031 "
4,2022,SHR,Sheridan County,Sheridan,WY,696.88,718.73," 1,016 "
4,2022,SBD,San Bernardino International,San Bernardino,CA,104.03,107.29, 997 
4,2022,ABR,Aberdeen Regional,Aberdeen,SD,697.28,719.14, 991 
4,2022,BQK,Brunswick Golden Isles,Brunswick,GA,679.74,701.05, 984 
4,2022,FLO,Florence Regional,Florence,SC,430.27,443.76, 970 
4,2022,CIU,Chippewa County International,Sault Ste. Marie,MI,599.06,617.84, 958 
4,2022,HOB,Lea County Regional,Hobbs,NM,474.39,489.27, 933 
4,2022,RHI,Rhinelander/Oneida County,Rhinelander,WI,667.32,688.24, 926 
4,2022,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,690.72,712.37, 907 
4,2022,IMT,Ford,Iron Mountain/Kingsfd,MI,578.44,596.58, 883 
4,2022,SPN,Francisco C. Ada Saipan International,Saipan,TT,444.70,458.64, 879 
4,2022,HYA,Cape Cod Gateway,Hyannis,MA,258.16,266.25, 875 
4,2022,EAT,Pangborn Memorial,Wenatchee,WA,560.89,578.48, 871 
4,2022,ALW,Walla Walla Regional,Walla Walla,WA,479.77,494.81, 836 
4,2022,EAU,Chippewa Valley Regional,Eau Claire,WI,410.16,423.02, 826 
4,2022,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,670.43,691.45, 826 
4,2022,PQI,Presque Isle International,Presque Isle/Houlton,ME,519.52,535.81, 823 
4,2022,AKN,King Salmon Airport,King Salmon,AK,542.64,559.66, 807 
4,2022,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,532.26,548.95, 792 
4,2022,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,510.99,527.01, 757 
