Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
2,2018,OMA,Eppley Airfield,Omaha,NE,367.73,448.86," 103,299 "
2,2018,CHS,Charleston AFB/International,Charleston,SC,360.58,440.13," 103,220 "
2,2018,BUF,Buffalo Niagara International,Buffalo,NY,302.42,369.14," 99,498 "
2,2018,MEM,Memphis International,Memphis,TN,400.71,489.12," 96,749 "
2,2018,BOI,Boise Air Terminal,Boise,ID,350.95,428.38," 95,676 "
2,2018,ORF,Norfolk International,Norfolk,VA,421.02,513.91," 93,202 "
2,2018,ABQ,Albuquerque International Sunport,Albuquerque,NM,349.41,426.50," 93,085 "
2,2018,SDF,Louisville Muhammad Ali International,Louisville,KY,400.92,489.37," 88,827 "
2,2018,OGG,Kahului Airport,Kahului,HI,303.84,370.88," 87,156 "
2,2018,ANC,Ted Stevens Anchorage International,Anchorage,AK,439.45,536.40," 86,346 "
2,2018,OKC,Will Rogers World,Oklahoma City,OK,389.89,475.92," 85,569 "
2,2018,GRR,Gerald R. Ford International,Grand Rapids,MI,396.11,483.51," 84,779 "
2,2018,ELP,El Paso International,El Paso,TX,373.61,456.04," 84,067 "
2,2018,GEG,Spokane International,Spokane,WA,352.31,430.04," 81,039 "
2,2018,PVD,Rhode Island Tf Green International,Providence,RI,325.71,397.57," 78,143 "
2,2018,RNO,Reno/Tahoe International,Reno,NV,347.72,424.44," 77,297 "
2,2018,TUS,Tucson International,Tucson,AZ,395.70,483.00," 72,129 "
2,2018,DSM,Des Moines International,Des Moines,IA,385.51,470.56," 68,593 "
2,2018,LGB,Long Beach Airport,Long Beach,CA,208.19,254.12," 66,667 "
2,2018,SYR,Syracuse Hancock International,Syracuse,NY,395.38,482.62," 64,393 "
2,2018,TUL,Tulsa International,Tulsa,OK,399.16,487.23," 63,276 "
2,2018,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,415.31,506.94," 63,095 "
2,2018,SAV,Savannah/Hilton Head International,Savannah,GA,382.60,467.01," 60,848 "
2,2018,ALB,Albany International,Albany,NY,397.17,484.79," 60,750 "
2,2018,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,358.73,437.88," 60,469 "
2,2018,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,447.87,546.68," 59,880 "
2,2018,HPN,Westchester County,White Plains,NY,412.72,503.78," 59,717 "
2,2018,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,304.38,371.53," 56,370 "
2,2018,TYS,McGhee Tyson,Knoxville,TN,458.48,559.63," 52,127 "
2,2018,GSP,Greenville-Spartanburg International,Greer,SC,441.20,538.54," 49,712 "
2,2018,PNS,Pensacola International,Pensacola,FL,438.07,534.72," 48,548 "
2,2018,MYR,Myrtle Beach International,Myrtle Beach,SC,250.89,306.25," 48,441 "
2,2018,LIH,Lihue Airport,Lihue,HI,279.48,341.14," 48,397 "
2,2018,FAT,Fresno Yosemite International,Fresno,CA,429.95,524.81," 46,134 "
2,2018,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,433.09,528.65," 45,445 "
2,2018,COS,City of Colorado Springs Municipal,Colorado Springs,CO,356.94,435.69," 45,269 "
2,2018,PWM,Portland International Jetport,Portland,ME,377.74,461.08," 44,250 "
2,2018,MSN,Dane County Regional-Truax Field,Madison,WI,468.65,572.04," 43,704 "
2,2018,AVL,Asheville Regional,Asheville,NC,365.32,445.92," 41,151 "
2,2018,BZN,Bozeman Yellowstone International,Bozeman,MT,472.89,577.22," 40,515 "
2,2018,XNA,Northwest Arkansas National,Fayetteville,AR,542.59,662.31," 39,233 "
2,2018,PSP,Palm Springs International,Palm Springs,CA,402.10,490.81," 38,263 "
2,2018,PIE,St Pete Clearwater International,St. Petersburg,FL,126.67,154.62," 36,368 "
2,2018,SFB,Orlando Sanford International,Sanford,FL,119.54,145.91," 36,207 "
2,2018,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,407.16,496.99," 35,754 "
2,2018,GSO,Piedmont Triad International,Greensboro/High Point,NC,447.39,546.09," 35,501 "
2,2018,EUG,Mahlon Sweet Field,Eugene,OR,363.40,443.58," 35,248 "
2,2018,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,447.29,545.98," 31,684 "
2,2018,MDT,Harrisburg International,Harrisburg,PA,481.97,588.30," 30,021 "
2,2018,HVN,Tweed New Haven,New Haven,CT,390.70,476.89," 29,901 "
2,2018,FSD,Joe Foss Field,Sioux Falls,SD,414.82,506.34," 29,430 "
2,2018,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,638.84,779.79," 29,219 "
2,2018,MHT,Manchester Boston Regional,Manchester,NH,381.38,465.53," 28,752 "
2,2018,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,145.73,177.89," 28,563 "
2,2018,ISP,Long Island MacArthur,Islip,NY,254.74,310.95," 28,511 "
2,2018,BTV,Burlington International,Burlington,VT,408.05,498.08," 28,133 "
2,2018,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,423.43,516.85," 28,082 "
2,2018,PGD,Punta Gorda Airport,Punta Gorda,FL,124.82,152.36," 27,827 "
2,2018,MAF,Midland International Air and Space Port,Midland/Odessa,TX,488.36,596.11," 27,092 "
2,2018,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,574.85,701.69," 27,019 "
2,2018,LEX,Blue Grass,Lexington,KY,424.23,517.82," 26,888 "
2,2018,ITO,Hilo International,Hilo,HI,269.07,328.43," 26,542 "
2,2018,SGF,Springfield-Branson National,Springfield,MO,446.38,544.86," 25,336 "
2,2018,ILM,Wilmington International,Wilmington,NC,456.68,557.44," 25,288 "
2,2018,MFE,McAllen International,Mission/McAllen/Edinburg,TX,503.24,614.27," 24,946 "
2,2018,DAY,James M Cox/Dayton International,Dayton,OH,431.42,526.61," 24,815 "
2,2018,SBA,Santa Barbara Municipal,Santa Barbara,CA,523.88,639.46," 24,159 "
2,2018,ATW,Appleton International,Appleton,WI,448.53,547.49," 23,844 "
2,2018,FAR,Hector International,Fargo,ND,503.30,614.34," 23,418 "
2,2018,CAE,Columbia Metropolitan,Columbia,SC,499.34,609.51," 23,115 "
2,2018,RDM,Roberts Field,Bend/Redmond,OR,389.07,474.91," 22,481 "
2,2018,ECP,Northwest Florida Beaches International,Panama City,FL,442.91,540.63," 22,302 "
2,2018,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,319.57,390.07," 21,461 "
2,2018,LBB,Lubbock Preston Smith International,Lubbock,TX,442.09,539.63," 21,453 "
2,2018,FAI,Fairbanks International,Fairbanks,AK,424.33,517.95," 20,935 "
2,2018,CHA,Lovell Field,Chattanooga,TN,451.96,551.68," 20,591 "
2,2018,MFR,Rogue Valley International - Medford,Medford,OR,375.90,458.83," 20,534 "
2,2018,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,438.92,535.76," 19,336 "
2,2018,HRL,Valley International,Harlingen/San Benito,TX,374.10,456.64," 19,162 "
2,2018,SBN,South Bend International,South Bend,IN,411.79,502.65," 18,972 "
2,2018,BQN,Rafael Hernandez,Aguadilla,PR,208.60,254.62," 18,723 "
2,2018,ACY,Atlantic City International,Atlantic City,NJ,107.46,131.17," 18,684 "
2,2018,FWA,Fort Wayne International,Fort Wayne,IN,438.68,535.46," 18,368 "
2,2018,MSO,Missoula Montana,Missoula,MT,416.96,508.95," 17,538 "
2,2018,TTN,Trenton Mercer,Trenton,NJ,131.79,160.87," 17,074 "
2,2018,BIL,Billings Logan International,Billings,MT,465.05,567.66," 16,853 "
2,2018,CAK,Akron-Canton Regional,Akron,OH,371.21,453.11," 16,819 "
2,2018,PVU,Provo Municipal,Provo,UT,110.68,135.10," 16,698 "
2,2018,STT,Cyril E King,Charlotte Amalie,VI,376.82,459.96," 16,470 "
2,2018,PIA,General Downing - Peoria International,Peoria,IL,346.35,422.76," 16,235 "
2,2018,TLH,Tallahassee International,Tallahassee,FL,553.42,675.52," 15,873 "
2,2018,FCA,Glacier Park International,Kalispell,MT,420.54,513.32," 15,752 "
2,2018,AMA,Rick Husband Amarillo International,Amarillo,TX,429.13,523.81," 15,675 "
2,2018,FNT,Bishop International,Flint,MI,345.95,422.28," 15,586 "
2,2018,BLI,Bellingham International,Bellingham,WA,250.51,305.78," 15,449 "
2,2018,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,488.73,596.56," 15,211 "
2,2018,GRB,Green Bay Austin Straubel International,Green Bay,WI,531.18,648.37," 13,883 "
2,2018,ROA,Roanoke Blacksburg Regional,Roanoke,VA,514.31,627.79," 13,876 "
2,2018,CRP,Corpus Christi International,Corpus Christi,TX,449.95,549.22," 13,659 "
2,2018,BGR,Bangor International,Bangor,ME,387.54,473.05," 13,620 "
2,2018,TVC,Cherry Capital,Traverse City,MI,564.30,688.80," 13,467 "
2,2018,CHO,Charlottesville Albemarle,Charlottesville,VA,433.22,528.80," 12,997 "
2,2018,SHV,Shreveport Regional,Shreveport,LA,522.46,637.73," 12,932 "
2,2018,JAC,Jackson Hole,Jackson,WY,648.63,791.74," 12,872 "
2,2018,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,299.11,365.10," 12,824 "
2,2018,AGS,Augusta Regional at Bush Field,Augusta,GA,467.09,570.14," 12,759 "
2,2018,SBP,San Luis County Regional,San Luis Obispo,CA,520.49,635.32," 12,654 "
2,2018,RAP,Rapid City Regional,Rapid City,SD,499.24,609.38," 12,572 "
2,2018,DAB,Daytona Beach International,Daytona Beach,FL,386.98,472.37," 12,522 "
2,2018,MLI,Quad Cities International,Moline,IL,392.90,479.59," 12,282 "
2,2018,BIS,Bismarck Municipal,Bismarck/Mandan,ND,431.69,526.93," 11,676 "
2,2018,IDA,Idaho Falls Regional,Idaho Falls,ID,509.25,621.60," 11,225 "
2,2018,GNV,Gainesville Regional,Gainesville,FL,476.99,582.23," 11,203 "
2,2018,EYW,Key West International,Key West,FL,425.46,519.33," 10,903 "
2,2018,JNU,Juneau International,Juneau,AK,421.69,514.73," 10,616 "
2,2018,MOB,Mobile Regional,Mobile,AL,570.71,696.63," 10,320 "
2,2018,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,475.34,580.22," 10,160 "
2,2018,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,136.96,167.17," 9,682 "
2,2018,GJT,Grand Junction Regional,Grand Junction,CO,487.55,595.11," 9,506 "
2,2018,LCK,Rickenbacker International,Columbus,OH,118.47,144.61," 9,227 "
2,2018,MLB,Melbourne Orlando International,Melbourne,FL,430.15,525.05," 9,191 "
2,2018,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,544.12,664.17," 9,179 "
2,2018,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,553.45,675.56," 8,915 "
2,2018,MRY,Monterey Regional,Monterey,CA,417.46,509.56," 8,795 "
2,2018,BRO,Brownsville South Padre Island International,Brownsville,TX,501.96,612.71," 8,462 "
2,2018,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,426.06,520.06," 8,273 "
2,2018,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,545.42,665.76," 8,136 "
2,2018,BFL,Meadows Field,Bakersfield,CA,608.72,743.03," 8,075 "
2,2018,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,461.88,563.78," 7,862 "
2,2018,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,384.98,469.91," 7,800 "
2,2018,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,630.94,770.15," 7,688 "
2,2018,GTF,Great Falls International,Great Falls,MT,424.42,518.06," 7,544 "
2,2018,DRO,Durango La Plata County,Durango,CO,550.86,672.39," 7,222 "
2,2018,MGM,Montgomery Regional,Montgomery,AL,589.85,719.99," 7,208 "
2,2018,MTJ,Montrose Regional,Montrose/Delta,CO,584.76,713.78," 7,208 "
2,2018,PSE,Mercedita,Ponce,PR,245.86,300.10," 6,993 "
2,2018,STX,Henry E. Rohlsen,Christiansted,VI,395.08,482.25," 6,987 "
2,2018,EVV,Evansville Regional,Evansville,IN,479.38,585.15," 6,873 "
2,2018,RFD,Chicago/Rockford International,Rockford,IL,168.15,205.25," 6,849 "
2,2018,MOT,Minot International,Minot,ND,468.79,572.22," 6,462 "
2,2018,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,444.52,542.60," 6,166 "
2,2018,LRD,Laredo International,Laredo,TX,474.05,578.64," 5,949 "
2,2018,ORH,Worcester Regional,Worcester,MA,290.97,355.17," 5,922 "
2,2018,SCE,University Park,State College,PA,581.57,709.88," 5,669 "
2,2018,DLH,Duluth International,Duluth,MN,512.50,625.58," 5,655 "
2,2018,SGU,St George Regional,St. George,UT,412.28,503.25," 5,139 "
2,2018,USA,Concord Padgett Regional,Concord,NC,127.55,155.69," 4,973 "
2,2018,HDN,Yampa Valley,Hayden,CO,639.75,780.90," 4,971 "
2,2018,ACK,Nantucket Memorial,Nantucket,MA,287.43,350.84," 4,837 "
2,2018,LNK,Lincoln Airport,Lincoln,NE,520.80,635.71," 4,708 "
2,2018,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,226.90,276.96," 4,681 "
2,2018,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,672.32,820.65," 4,676 "
2,2018,EGE,Eagle County Regional,Eagle,CO,618.66,755.15," 4,662 "
2,2018,GRK,Robert Gray AAF,Killeen,TX,463.33,565.55," 4,625 "
2,2018,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,291.82,356.21," 4,584 "
2,2018,LAN,Capital Region International,Lansing,MI,476.08,581.12," 4,526 "
2,2018,SAF,Santa Fe Municipal,Santa Fe,NM,470.24,573.99," 4,444 "
2,2018,LBE,Arnold Palmer Regional,Latrobe,PA,101.72,124.17," 4,388 "
2,2018,GFK,Grand Forks International,Grand Forks,ND,517.23,631.35," 4,343 "
2,2018,ELM,Elmira/Corning Regional,Elmira/Corning,NY,456.95,557.77," 4,305 "
2,2018,COU,Columbia Regional,Columbia,MO,462.33,564.33," 4,220 "
2,2018,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,533.51,651.22," 4,213 "
2,2018,KTN,Ketchikan International,Ketchikan,AK,470.64,574.48," 4,200 "
2,2018,MLU,Monroe Regional,Monroe,LA,583.95,712.79," 4,112 "
2,2018,MBS,MBS International,Saginaw/Bay City/Midland,MI,549.12,670.27," 3,982 "
2,2018,PBG,Plattsburgh International,Plattsburgh,NY,166.41,203.13," 3,971 "
2,2018,BET,Bethel Airport,Bethel,AK,365.90,446.63," 3,937 "
2,2018,AEX,Alexandria International,Alexandria,LA,577.16,704.50," 3,871 "
2,2018,RDD,Redding Regional,Redding,CA,491.40,599.82," 3,738 "
2,2018,LCH,Lake Charles Regional,Lake Charles,LA,579.54,707.41," 3,649 "
2,2018,HLN,Helena Regional,Helena,MT,539.77,658.85," 3,557 "
2,2018,TOL,Eugene F Kranz Toledo Express,Toledo,OH,274.51,335.08," 3,506 "
2,2018,SCK,Stockton Metro,Stockton,CA,124.44,151.89," 3,503 "
2,2018,GUM,Guam International,Guam,TT,1509.06,1842.01," 3,494 "
2,2018,CPR,Casper/Natrona County International,Casper,WY,534.39,652.30," 3,458 "
2,2018,RST,Rochester International,Rochester,MN,398.54,486.47," 3,440 "
2,2018,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,489.15,597.07," 3,439 "
2,2018,ABI,Abilene Regional,Abilene,TX,544.19,664.25," 3,349 "
2,2018,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,477.14,582.41," 3,317 "
2,2018,CWA,Central Wisconsin,Mosinee,WI,541.92,661.48," 3,275 "
2,2018,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,481.85,588.16," 3,253 "
2,2018,YUM,Yuma MCAS/Yuma International,Yuma,AZ,484.36,591.23," 3,086 "
2,2018,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,301.72,368.29," 3,037 "
2,2018,GRI,Central Nebraska Regional,Grand Island,NE,315.49,385.10," 2,985 "
2,2018,SIT,Sitka Rocky Gutierrez,Sitka,AK,392.20,478.73," 2,857 "
2,2018,IAG,Niagara Falls International,Niagara Falls,NY,137.63,167.99," 2,854 "
2,2018,HHH,Hilton Head Airport,Hilton Head,SC,524.31,639.99," 2,848 "
2,2018,CMI,University of Illinois/Willard,Champaign/Urbana,IL,497.02,606.68," 2,804 "
2,2018,PSM,Portsmouth International at Pease,Portsmouth,NH,223.90,273.30," 2,709 "
2,2018,ADQ,Kodiak Airport,Kodiak,AK,569.67,695.36," 2,555 "
2,2018,SPI,Abraham Lincoln Capital,Springfield,IL,399.72,487.91," 2,515 "
2,2018,FSM,Fort Smith Regional,Fort Smith,AR,582.95,711.57," 2,509 "
2,2018,PUW,Pullman Moscow Regional,Pullman,WA,399.31,487.41," 2,505 "
2,2018,ERI,Erie International/Tom Ridge Field,Erie,PA,423.40,516.81," 2,485 "
2,2018,CLL,Easterwood Field,College Station/Bryan,TX,537.26,655.79," 2,450 "
2,2018,TYR,Tyler Pounds Regional,Tyler,TX,601.26,733.92," 2,450 "
2,2018,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,464.76,567.30," 2,421 "
2,2018,FLG,Flagstaff Pulliam,Flagstaff,AZ,463.57,565.85," 2,403 "
2,2018,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,512.78,625.92," 2,325 "
2,2018,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,477.65,583.04," 2,271 "
2,2018,CSG,Columbus Airport,Columbus,GA,541.02,660.38," 2,222 "
2,2018,ACT,Waco Regional,Waco,TX,512.57,625.65," 2,208 "
2,2018,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,583.47,712.20," 2,186 "
2,2018,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,244.42,298.35," 2,158 "
2,2018,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,135.81,165.78," 1,991 "
2,2018,TXK,Texarkana Regional-Webb Field,Texarkana,AR,521.03,635.99," 1,987 "
2,2018,ROW,Roswell Air Center,Roswell,NM,496.18,605.65," 1,972 "
2,2018,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,540.74,660.04," 1,957 "
2,2018,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,551.94,673.71," 1,919 "
2,2018,VLD,Valdosta Regional,Valdosta,GA,643.29,785.21," 1,884 "
2,2018,LSE,La Crosse Regional,La Crosse,WI,520.12,634.88," 1,856 "
2,2018,OME,Nome Airport,Nome,AK,524.74,640.51," 1,724 "
2,2018,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,462.33,564.33," 1,609 "
2,2018,MQT,Marquette Sawyer Regional,Marquette,MI,560.19,683.78," 1,606 "
2,2018,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,529.11,645.85," 1,579 "
2,2018,PPG,Pago Pago International,Pago Pago,TT,1139.76,1391.23," 1,545 "
2,2018,GTR,Golden Triangle Regional,Columbus,MS,603.21,736.30," 1,529 "
2,2018,SWO,Stillwater Regional,Stillwater,OK,490.62,598.86," 1,495 "
2,2018,GGG,East Texas Regional,Longview,TX,483.58,590.27," 1,493 "
2,2018,OTZ,Ralph Wien Memorial,Kotzebue,AK,465.31,567.97," 1,483 "
2,2018,ABY,Southwest Georgia Regional,Albany,GA,596.18,727.72," 1,402 "
2,2018,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,512.01,624.97," 1,352 "
2,2018,PGV,Pitt Greenville,Greenville,NC,439.46,536.42," 1,298 "
2,2018,LWS,Lewiston Nez Perce County,Lewiston,ID,440.28,537.42," 1,285 "
2,2018,STC,St. Cloud Regional,St. Cloud,MN,145.63,177.77," 1,277 "
2,2018,DHN,Dothan Regional,Dothan,AL,678.35,828.01," 1,261 "
2,2018,COD,Yellowstone Regional,Cody,WY,466.29,569.17," 1,237 "
2,2018,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,532.87,650.43," 1,175 "
2,2018,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,443.75,541.66," 1,121 "
2,2018,GCC,Northeast Wyoming Regional,Gillette,WY,608.31,742.52," 1,109 "
2,2018,BJI,Bemidji Regional,Bemidji,MN,534.96,652.99," 1,105 "
2,2018,SCC,Deadhorse Airport,Deadhorse,AK,403.30,492.29," 1,095 "
2,2018,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,701.57,856.35," 1,090 "
2,2018,ART,Watertown International,Watertown,NY,473.25,577.66," 1,079 "
2,2018,GCK,Garden City Regional,Garden City,KS,476.16,581.22," 1,041 "
2,2018,DLG,Dillingham Airport,Dillingham,AK,662.36,808.50," 1,031 "
2,2018,ABR,Aberdeen Regional,Aberdeen,SD,584.88,713.92, 991 
2,2018,BQK,Brunswick Golden Isles,Brunswick,GA,547.83,668.70, 984 
2,2018,FLO,Florence Regional,Florence,SC,416.81,508.77, 970 
2,2018,CIU,Chippewa County International,Sault Ste. Marie,MI,557.30,680.25, 958 
2,2018,HOB,Lea County Regional,Hobbs,NM,479.33,585.08, 933 
2,2018,RHI,Rhinelander/Oneida County,Rhinelander,WI,579.88,707.82, 926 
2,2018,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,678.58,828.30, 907 
2,2018,IMT,Ford,Iron Mountain/Kingsfd,MI,519.39,633.98, 883 
2,2018,SPN,Francisco C. Ada Saipan International,Saipan,TT,772.54,942.99, 879 
2,2018,HYA,Cape Cod Gateway,Hyannis,MA,231.13,282.12, 875 
2,2018,EAT,Pangborn Memorial,Wenatchee,WA,398.18,486.03, 871 
2,2018,ALW,Walla Walla Regional,Walla Walla,WA,348.91,425.89, 836 
2,2018,EAU,Chippewa Valley Regional,Eau Claire,WI,441.79,539.26, 826 
2,2018,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,570.96,696.93, 826 
2,2018,PQI,Presque Isle International,Presque Isle/Houlton,ME,579.38,707.21, 823 
2,2018,AKN,King Salmon Airport,King Salmon,AK,668.46,815.94, 807 
2,2018,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,436.16,532.39, 792 
2,2018,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,468.85,572.29, 757 
2,2018,PSG,Petersburg James A Johnson,Petersburg,AK,433.71,529.40, 733 
2,2018,DBQ,Dubuque Regional,Dubuque,IA,537.09,655.59, 718 
2,2018,CMX,Houghton County Memorial,Hancock/Houghton,MI,573.11,699.56, 710 
