Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
1,2018,BFL,Meadows Field,Bakersfield,CA,572.99,706.64," 8,075 "
1,2018,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,426.59,526.09," 7,862 "
1,2018,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,383.41,472.84," 7,800 "
1,2018,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,652.85,805.12," 7,688 "
1,2018,GTF,Great Falls International,Great Falls,MT,432.47,533.34," 7,544 "
1,2018,DRO,Durango La Plata County,Durango,CO,557.46,687.48," 7,222 "
1,2018,MGM,Montgomery Regional,Montgomery,AL,551.71,680.39," 7,208 "
1,2018,MTJ,Montrose Regional,Montrose/Delta,CO,540.44,666.49," 7,208 "
1,2018,PSE,Mercedita,Ponce,PR,215.40,265.64," 6,993 "
1,2018,STX,Henry E. Rohlsen,Christiansted,VI,375.48,463.06," 6,987 "
1,2018,EVV,Evansville Regional,Evansville,IN,486.93,600.50," 6,873 "
1,2018,RFD,Chicago/Rockford International,Rockford,IL,217.46,268.19," 6,849 "
1,2018,MOT,Minot International,Minot,ND,467.77,576.88," 6,462 "
1,2018,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,426.80,526.35," 6,166 "
1,2018,LRD,Laredo International,Laredo,TX,453.22,558.93," 5,949 "
1,2018,ORH,Worcester Regional,Worcester,MA,314.97,388.43," 5,922 "
1,2018,SCE,University Park,State College,PA,577.73,712.48," 5,669 "
1,2018,DLH,Duluth International,Duluth,MN,544.19,671.12," 5,655 "
1,2018,SGU,St George Regional,St. George,UT,402.76,496.70," 5,139 "
1,2018,USA,Concord Padgett Regional,Concord,NC,124.10,153.05," 4,973 "
1,2018,HDN,Yampa Valley,Hayden,CO,547.77,675.54," 4,971 "
1,2018,ACK,Nantucket Memorial,Nantucket,MA,566.07,698.10," 4,837 "
1,2018,LNK,Lincoln Airport,Lincoln,NE,518.63,639.60," 4,708 "
1,2018,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,258.64,318.96," 4,681 "
1,2018,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,719.65,887.50," 4,676 "
1,2018,EGE,Eagle County Regional,Eagle,CO,645.43,795.97," 4,662 "
1,2018,GRK,Robert Gray AAF,Killeen,TX,427.94,527.76," 4,625 "
1,2018,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,284.67,351.07," 4,584 "
1,2018,LAN,Capital Region International,Lansing,MI,474.73,585.46," 4,526 "
1,2018,SAF,Santa Fe Municipal,Santa Fe,NM,431.95,532.70," 4,444 "
1,2018,LBE,Arnold Palmer Regional,Latrobe,PA,106.58,131.44," 4,388 "
1,2018,GFK,Grand Forks International,Grand Forks,ND,482.82,595.43," 4,343 "
1,2018,ELM,Elmira/Corning Regional,Elmira/Corning,NY,406.84,501.73," 4,305 "
1,2018,COU,Columbia Regional,Columbia,MO,448.40,552.99," 4,220 "
1,2018,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,547.11,674.72," 4,213 "
1,2018,KTN,Ketchikan International,Ketchikan,AK,462.95,570.92," 4,200 "
1,2018,MLU,Monroe Regional,Monroe,LA,581.39,716.99," 4,112 "
1,2018,MBS,MBS International,Saginaw/Bay City/Midland,MI,568.77,701.43," 3,982 "
1,2018,PBG,Plattsburgh International,Plattsburgh,NY,203.16,250.54," 3,971 "
1,2018,BET,Bethel Airport,Bethel,AK,354.13,436.72," 3,937 "
1,2018,AEX,Alexandria International,Alexandria,LA,562.57,693.79," 3,871 "
1,2018,RDD,Redding Regional,Redding,CA,459.38,566.52," 3,738 "
1,2018,LCH,Lake Charles Regional,Lake Charles,LA,588.52,725.79," 3,649 "
1,2018,HLN,Helena Regional,Helena,MT,528.71,652.03," 3,557 "
1,2018,TOL,Eugene F Kranz Toledo Express,Toledo,OH,270.23,333.26," 3,506 "
1,2018,SCK,Stockton Metro,Stockton,CA,132.02,162.82," 3,503 "
1,2018,GUM,Guam International,Guam,TT,1751.29,2159.76," 3,494 "
1,2018,CPR,Casper/Natrona County International,Casper,WY,527.40,650.41," 3,458 "
1,2018,RST,Rochester International,Rochester,MN,425.47,524.70," 3,440 "
1,2018,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,466.03,574.72," 3,439 "
1,2018,ABI,Abilene Regional,Abilene,TX,523.11,645.12," 3,349 "
1,2018,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,476.80,588.00," 3,317 "
1,2018,CWA,Central Wisconsin,Mosinee,WI,583.84,720.01," 3,275 "
1,2018,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,461.60,569.27," 3,253 "
1,2018,YUM,Yuma MCAS/Yuma International,Yuma,AZ,512.57,632.12," 3,086 "
1,2018,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,386.57,476.74," 3,037 "
1,2018,GRI,Central Nebraska Regional,Grand Island,NE,341.82,421.54," 2,985 "
1,2018,SIT,Sitka Rocky Gutierrez,Sitka,AK,433.54,534.66," 2,857 "
1,2018,IAG,Niagara Falls International,Niagara Falls,NY,186.88,230.47," 2,854 "
1,2018,HHH,Hilton Head Airport,Hilton Head,SC,437.72,539.82," 2,848 "
1,2018,CMI,University of Illinois/Willard,Champaign/Urbana,IL,500.41,617.13," 2,804 "
1,2018,PSM,Portsmouth International at Pease,Portsmouth,NH,227.99,281.16," 2,709 "
1,2018,ADQ,Kodiak Airport,Kodiak,AK,517.29,637.94," 2,555 "
1,2018,SPI,Abraham Lincoln Capital,Springfield,IL,365.28,450.48," 2,515 "
1,2018,FSM,Fort Smith Regional,Fort Smith,AR,593.59,732.04," 2,509 "
1,2018,PUW,Pullman Moscow Regional,Pullman,WA,368.33,454.24," 2,505 "
1,2018,ERI,Erie International/Tom Ridge Field,Erie,PA,428.15,528.01," 2,485 "
1,2018,CLL,Easterwood Field,College Station/Bryan,TX,563.46,694.88," 2,450 "
1,2018,TYR,Tyler Pounds Regional,Tyler,TX,564.85,696.59," 2,450 "
1,2018,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,437.79,539.90," 2,421 "
1,2018,FLG,Flagstaff Pulliam,Flagstaff,AZ,413.48,509.92," 2,403 "
1,2018,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,536.00,661.02," 2,325 "
1,2018,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,461.90,569.64," 2,271 "
1,2018,CSG,Columbus Airport,Columbus,GA,521.06,642.60," 2,222 "
1,2018,ACT,Waco Regional,Waco,TX,542.97,669.62," 2,208 "
1,2018,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,524.00,646.22," 2,186 "
1,2018,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,225.16,277.68," 2,158 "
1,2018,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,154.64,190.71," 1,991 "
1,2018,TXK,Texarkana Regional-Webb Field,Texarkana,AR,515.16,635.31," 1,987 "
1,2018,ROW,Roswell Air Center,Roswell,NM,474.80,585.54," 1,972 "
1,2018,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,532.63,656.86," 1,957 "
1,2018,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,597.25,736.55," 1,919 "
1,2018,VLD,Valdosta Regional,Valdosta,GA,617.23,761.19," 1,884 "
1,2018,LSE,La Crosse Regional,La Crosse,WI,522.99,644.98," 1,856 "
1,2018,OME,Nome Airport,Nome,AK,485.02,598.14," 1,724 "
1,2018,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,480.04,592.01," 1,609 "
1,2018,MQT,Marquette Sawyer Regional,Marquette,MI,569.68,702.55," 1,606 "
1,2018,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,510.50,629.57," 1,579 "
1,2018,PPG,Pago Pago International,Pago Pago,TT,1117.45,1378.08," 1,545 "
1,2018,GTR,Golden Triangle Regional,Columbus,MS,641.33,790.92," 1,529 "
1,2018,SWO,Stillwater Regional,Stillwater,OK,449.50,554.34," 1,495 "
1,2018,GGG,East Texas Regional,Longview,TX,469.58,579.11," 1,493 "
1,2018,OTZ,Ralph Wien Memorial,Kotzebue,AK,475.72,586.68," 1,483 "
1,2018,ABY,Southwest Georgia Regional,Albany,GA,578.39,713.30," 1,402 "
1,2018,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,509.94,628.88," 1,352 "
1,2018,PGV,Pitt Greenville,Greenville,NC,438.52,540.80," 1,298 "
1,2018,LWS,Lewiston Nez Perce County,Lewiston,ID,423.06,521.73," 1,285 "
1,2018,STC,St. Cloud Regional,St. Cloud,MN,271.81,335.20," 1,277 "
1,2018,DHN,Dothan Regional,Dothan,AL,728.00,897.80," 1,261 "
1,2018,COD,Yellowstone Regional,Cody,WY,527.31,650.31," 1,237 "
1,2018,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,569.92,702.85," 1,175 "
1,2018,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,441.10,543.98," 1,121 "
1,2018,GCC,Northeast Wyoming Regional,Gillette,WY,615.88,759.53," 1,109 "
1,2018,BJI,Bemidji Regional,Bemidji,MN,567.66,700.06," 1,105 "
1,2018,SCC,Deadhorse Airport,Deadhorse,AK,411.28,507.21," 1,095 "
1,2018,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,676.65,834.47," 1,090 "
1,2018,ART,Watertown International,Watertown,NY,420.36,518.40," 1,079 "
1,2018,GCK,Garden City Regional,Garden City,KS,455.68,561.96," 1,041 "
1,2018,DLG,Dillingham Airport,Dillingham,AK,814.43,1004.39," 1,031 "
1,2018,ABR,Aberdeen Regional,Aberdeen,SD,585.63,722.22, 991 
1,2018,BQK,Brunswick Golden Isles,Brunswick,GA,519.64,640.84, 984 
1,2018,FLO,Florence Regional,Florence,SC,419.09,516.83, 970 
1,2018,CIU,Chippewa County International,Sault Ste. Marie,MI,589.57,727.08, 958 
1,2018,HOB,Lea County Regional,Hobbs,NM,487.72,601.47, 933 
1,2018,RHI,Rhinelander/Oneida County,Rhinelander,WI,579.21,714.30, 926 
1,2018,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,670.47,826.85, 907 
1,2018,IMT,Ford,Iron Mountain/Kingsfd,MI,486.21,599.61, 883 
1,2018,SPN,Francisco C. Ada Saipan International,Saipan,TT,1257.84,1551.22, 879 
1,2018,HYA,Cape Cod Gateway,Hyannis,MA,337.00,415.60, 875 
1,2018,EAT,Pangborn Memorial,Wenatchee,WA,377.30,465.30, 871 
1,2018,ALW,Walla Walla Regional,Walla Walla,WA,346.10,426.82, 836 
1,2018,EAU,Chippewa Valley Regional,Eau Claire,WI,475.68,586.62, 826 
1,2018,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,580.01,715.29, 826 
1,2018,PQI,Presque Isle International,Presque Isle/Houlton,ME,473.32,583.72, 823 
1,2018,AKN,King Salmon Airport,King Salmon,AK,872.00,1075.39, 807 
1,2018,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,398.66,491.64, 792 
1,2018,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,462.17,569.96, 757 
1,2018,PSG,Petersburg James A Johnson,Petersburg,AK,430.24,530.59, 733 
1,2018,DBQ,Dubuque Regional,Dubuque,IA,507.24,625.55, 718 
1,2018,CMX,Houghton County Memorial,Hancock/Houghton,MI,574.33,708.29, 710 
