Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
1,2021,PVD,Rhode Island Tf Green International,Providence,RI,241.49,281.57," 78,143 "
1,2021,RNO,Reno/Tahoe International,Reno,NV,269.63,314.38," 77,297 "
1,2021,TUS,Tucson International,Tucson,AZ,284.45,331.66," 72,129 "
1,2021,DSM,Des Moines International,Des Moines,IA,288.50,336.38," 68,593 "
1,2021,LGB,Long Beach Airport,Long Beach,CA,202.73,236.38," 66,667 "
1,2021,SYR,Syracuse Hancock International,Syracuse,NY,271.24,316.26," 64,393 "
1,2021,TUL,Tulsa International,Tulsa,OK,300.29,350.13," 63,276 "
1,2021,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,233.31,272.04," 63,095 "
1,2021,SAV,Savannah/Hilton Head International,Savannah,GA,302.27,352.44," 60,848 "
1,2021,ALB,Albany International,Albany,NY,276.03,321.85," 60,750 "
1,2021,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,298.36,347.88," 60,469 "
1,2021,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,323.47,377.16," 59,880 "
1,2021,HPN,Westchester County,White Plains,NY,261.22,304.58," 59,717 "
1,2021,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,274.23,319.74," 56,370 "
1,2021,TYS,McGhee Tyson,Knoxville,TN,300.42,350.28," 52,127 "
1,2021,GSP,Greenville-Spartanburg International,Greer,SC,315.50,367.87," 49,712 "
1,2021,PNS,Pensacola International,Pensacola,FL,292.46,341.00," 48,548 "
1,2021,MYR,Myrtle Beach International,Myrtle Beach,SC,249.50,290.91," 48,441 "
1,2021,LIH,Lihue Airport,Lihue,HI,242.14,282.33," 48,397 "
1,2021,FAT,Fresno Yosemite International,Fresno,CA,302.05,352.18," 46,134 "
1,2021,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,302.14,352.28," 45,445 "
1,2021,COS,City of Colorado Springs Municipal,Colorado Springs,CO,291.17,339.49," 45,269 "
1,2021,PWM,Portland International Jetport,Portland,ME,259.14,302.15," 44,250 "
1,2021,MSN,Dane County Regional-Truax Field,Madison,WI,341.91,398.66," 43,704 "
1,2021,AVL,Asheville Regional,Asheville,NC,231.77,270.24," 41,151 "
1,2021,BZN,Bozeman Yellowstone International,Bozeman,MT,306.12,356.93," 40,515 "
1,2021,XNA,Northwest Arkansas National,Fayetteville,AR,366.29,427.08," 39,233 "
1,2021,PSP,Palm Springs International,Palm Springs,CA,270.79,315.73," 38,263 "
1,2021,PIE,St Pete Clearwater International,St. Petersburg,FL,111.81,130.37," 36,368 "
1,2021,SFB,Orlando Sanford International,Sanford,FL,107.63,125.49," 36,207 "
1,2021,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,305.91,356.68," 35,754 "
1,2021,GSO,Piedmont Triad International,Greensboro/High Point,NC,333.61,388.98," 35,501 "
1,2021,EUG,Mahlon Sweet Field,Eugene,OR,283.80,330.90," 35,248 "
1,2021,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,281.54,328.27," 31,684 "
1,2021,MDT,Harrisburg International,Harrisburg,PA,300.49,350.37," 30,021 "
1,2021,HVN,Tweed New Haven,New Haven,CT,284.72,331.98," 29,901 "
1,2021,FSD,Joe Foss Field,Sioux Falls,SD,301.85,351.95," 29,430 "
1,2021,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,403.68,470.68," 29,219 "
1,2021,MHT,Manchester Boston Regional,Manchester,NH,291.15,339.48," 28,752 "
1,2021,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,121.93,142.16," 28,563 "
1,2021,ISP,Long Island MacArthur,Islip,NY,224.48,261.74," 28,511 "
1,2021,BTV,Burlington International,Burlington,VT,350.50,408.67," 28,133 "
1,2021,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,333.16,388.45," 28,082 "
1,2021,PGD,Punta Gorda Airport,Punta Gorda,FL,128.13,149.40," 27,827 "
1,2021,MAF,Midland International Air and Space Port,Midland/Odessa,TX,307.88,358.98," 27,092 "
1,2021,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,396.79,462.65," 27,019 "
1,2021,LEX,Blue Grass,Lexington,KY,327.02,381.30," 26,888 "
1,2021,ITO,Hilo International,Hilo,HI,144.36,168.32," 26,542 "
1,2021,SGF,Springfield-Branson National,Springfield,MO,342.17,398.96," 25,336 "
1,2021,ILM,Wilmington International,Wilmington,NC,337.20,393.16," 25,288 "
1,2021,MFE,McAllen International,Mission/McAllen/Edinburg,TX,325.79,379.86," 24,946 "
1,2021,DAY,James M Cox/Dayton International,Dayton,OH,315.06,367.35," 24,815 "
1,2021,SBA,Santa Barbara Municipal,Santa Barbara,CA,358.24,417.70," 24,159 "
1,2021,ATW,Appleton International,Appleton,WI,304.33,354.84," 23,844 "
1,2021,FAR,Hector International,Fargo,ND,329.69,384.41," 23,418 "
1,2021,CAE,Columbia Metropolitan,Columbia,SC,362.68,422.87," 23,115 "
1,2021,RDM,Roberts Field,Bend/Redmond,OR,298.58,348.13," 22,481 "
1,2021,ECP,Northwest Florida Beaches International,Panama City,FL,299.04,348.68," 22,302 "
1,2021,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,226.19,263.74," 21,461 "
1,2021,LBB,Lubbock Preston Smith International,Lubbock,TX,318.37,371.21," 21,453 "
1,2021,FAI,Fairbanks International,Fairbanks,AK,421.39,491.33," 20,935 "
1,2021,CHA,Lovell Field,Chattanooga,TN,326.44,380.62," 20,591 "
1,2021,MFR,Rogue Valley International - Medford,Medford,OR,293.35,342.04," 20,534 "
1,2021,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,294.44,343.30," 19,336 "
1,2021,HRL,Valley International,Harlingen/San Benito,TX,273.29,318.65," 19,162 "
1,2021,SBN,South Bend International,South Bend,IN,257.40,300.13," 18,972 "
1,2021,ACY,Atlantic City International,Atlantic City,NJ,107.84,125.73," 18,684 "
1,2021,FWA,Fort Wayne International,Fort Wayne,IN,276.23,322.08," 18,368 "
1,2021,MSO,Missoula Montana,Missoula,MT,324.14,377.94," 17,538 "
1,2021,TTN,Trenton Mercer,Trenton,NJ,124.16,144.76," 17,074 "
1,2021,BIL,Billings Logan International,Billings,MT,320.12,373.25," 16,853 "
1,2021,CAK,Akron-Canton Regional,Akron,OH,293.84,342.61," 16,819 "
1,2021,PVU,Provo Municipal,Provo,UT,110.26,128.56," 16,698 "
1,2021,STT,Cyril E King,Charlotte Amalie,VI,271.47,316.52," 16,470 "
1,2021,PIA,General Downing - Peoria International,Peoria,IL,244.12,284.63," 16,235 "
1,2021,TLH,Tallahassee International,Tallahassee,FL,381.87,445.25," 15,873 "
1,2021,FCA,Glacier Park International,Kalispell,MT,361.44,421.43," 15,752 "
1,2021,AMA,Rick Husband Amarillo International,Amarillo,TX,316.23,368.71," 15,675 "
1,2021,FNT,Bishop International,Flint,MI,226.29,263.84," 15,586 "
1,2021,BLI,Bellingham International,Bellingham,WA,233.43,272.17," 15,449 "
1,2021,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,359.13,418.74," 15,211 "
1,2021,PAE,Snohomish County,Everett,WA,245.48,286.22," 14,747 "
1,2021,GRB,Green Bay Austin Straubel International,Green Bay,WI,372.07,433.83," 13,883 "
1,2021,ROA,Roanoke Blacksburg Regional,Roanoke,VA,352.07,410.50," 13,876 "
1,2021,CRP,Corpus Christi International,Corpus Christi,TX,329.49,384.17," 13,659 "
1,2021,BGR,Bangor International,Bangor,ME,259.21,302.23," 13,620 "
1,2021,TVC,Cherry Capital,Traverse City,MI,342.30,399.12," 13,467 "
1,2021,CHO,Charlottesville Albemarle,Charlottesville,VA,322.52,376.05," 12,997 "
1,2021,SHV,Shreveport Regional,Shreveport,LA,393.88,459.26," 12,932 "
1,2021,JAC,Jackson Hole,Jackson,WY,403.89,470.93," 12,872 "
1,2021,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,269.11,313.77," 12,824 "
1,2021,AGS,Augusta Regional at Bush Field,Augusta,GA,329.25,383.89," 12,759 "
1,2021,SBP,San Luis County Regional,San Luis Obispo,CA,360.66,420.53," 12,654 "
1,2021,RAP,Rapid City Regional,Rapid City,SD,346.46,403.96," 12,572 "
1,2021,DAB,Daytona Beach International,Daytona Beach,FL,295.23,344.23," 12,522 "
1,2021,MLI,Quad Cities International,Moline,IL,278.27,324.45," 12,282 "
1,2021,BIS,Bismarck Municipal,Bismarck/Mandan,ND,312.90,364.83," 11,676 "
1,2021,IDA,Idaho Falls Regional,Idaho Falls,ID,352.83,411.39," 11,225 "
1,2021,GNV,Gainesville Regional,Gainesville,FL,342.53,399.38," 11,203 "
1,2021,EYW,Key West International,Key West,FL,325.10,379.06," 10,903 "
1,2021,JNU,Juneau International,Juneau,AK,405.51,472.81," 10,616 "
1,2021,MOB,Mobile Regional,Mobile,AL,372.04,433.79," 10,320 "
1,2021,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,338.96,395.22," 10,160 "
1,2021,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,137.61,160.46," 9,682 "
1,2021,GJT,Grand Junction Regional,Grand Junction,CO,338.57,394.76," 9,506 "
1,2021,LCK,Rickenbacker International,Columbus,OH,138.81,161.85," 9,227 "
1,2021,MLB,Melbourne Orlando International,Melbourne,FL,326.66,380.88," 9,191 "
1,2021,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,370.59,432.10," 9,179 "
1,2021,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,376.10,438.52," 8,915 "
1,2021,MRY,Monterey Regional,Monterey,CA,313.03,364.98," 8,795 "
1,2021,BRO,Brownsville South Padre Island International,Brownsville,TX,329.00,383.60," 8,462 "
1,2021,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,329.13,383.76," 8,273 "
1,2021,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,390.17,454.93," 8,136 "
1,2021,BFL,Meadows Field,Bakersfield,CA,354.60,413.45," 8,075 "
1,2021,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,355.53,414.54," 7,862 "
1,2021,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,284.54,331.77," 7,800 "
1,2021,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,497.21,579.74," 7,688 "
1,2021,GTF,Great Falls International,Great Falls,MT,326.57,380.77," 7,544 "
1,2021,DRO,Durango La Plata County,Durango,CO,422.42,492.53," 7,222 "
1,2021,MGM,Montgomery Regional,Montgomery,AL,397.06,462.96," 7,208 "
1,2021,MTJ,Montrose Regional,Montrose/Delta,CO,291.77,340.19," 7,208 "
1,2021,STX,Henry E. Rohlsen,Christiansted,VI,304.84,355.44," 6,987 "
1,2021,EVV,Evansville Regional,Evansville,IN,346.30,403.78," 6,873 "
1,2021,RFD,Chicago/Rockford International,Rockford,IL,170.34,198.62," 6,849 "
1,2021,ILG,New Castle,Wilmington,DE,98.98,115.40," 6,812 "
1,2021,MOT,Minot International,Minot,ND,363.77,424.14," 6,462 "
1,2021,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,324.79,378.70," 6,166 "
1,2021,LRD,Laredo International,Laredo,TX,359.96,419.70," 5,949 "
1,2021,SCE,University Park,State College,PA,357.46,416.79," 5,669 "
1,2021,DLH,Duluth International,Duluth,MN,377.08,439.67," 5,655 "
1,2021,SGU,St George Regional,St. George,UT,334.38,389.88," 5,139 "
1,2021,USA,Concord Padgett Regional,Concord,NC,102.60,119.62," 4,973 "
1,2021,HDN,Yampa Valley,Hayden,CO,282.14,328.96," 4,971 "
1,2021,ACK,Nantucket Memorial,Nantucket,MA,451.04,525.90," 4,837 "
1,2021,LNK,Lincoln Airport,Lincoln,NE,397.45,463.42," 4,708 "
1,2021,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,175.92,205.11," 4,681 "
1,2021,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,459.59,535.87," 4,676 "
1,2021,EGE,Eagle County Regional,Eagle,CO,458.33,534.40," 4,662 "
1,2021,GRK,Robert Gray AAF,Killeen,TX,324.85,378.76," 4,625 "
1,2021,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,153.07,178.48," 4,584 "
1,2021,LAN,Capital Region International,Lansing,MI,314.77,367.02," 4,526 "
1,2021,SAF,Santa Fe Municipal,Santa Fe,NM,319.07,372.02," 4,444 "
1,2021,LBE,Arnold Palmer Regional,Latrobe,PA,104.20,121.49," 4,388 "
1,2021,GFK,Grand Forks International,Grand Forks,ND,332.61,387.82," 4,343 "
1,2021,ELM,Elmira/Corning Regional,Elmira/Corning,NY,225.94,263.45," 4,305 "
1,2021,COU,Columbia Regional,Columbia,MO,408.42,476.20," 4,220 "
1,2021,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,359.68,419.38," 4,213 "
1,2021,KTN,Ketchikan International,Ketchikan,AK,466.44,543.86," 4,200 "
1,2021,MLU,Monroe Regional,Monroe,LA,407.69,475.36," 4,112 "
1,2021,MBS,MBS International,Saginaw/Bay City/Midland,MI,441.86,515.20," 3,982 "
1,2021,PBG,Plattsburgh International,Plattsburgh,NY,174.33,203.26," 3,971 "
1,2021,BET,Bethel Airport,Bethel,AK,359.25,418.88," 3,937 "
1,2021,XWA,Williston Basin International,Williston,ND,457.92,533.93," 3,880 "
1,2021,AEX,Alexandria International,Alexandria,LA,396.39,462.18," 3,871 "
1,2021,RDD,Redding Regional,Redding,CA,405.21,472.47," 3,738 "
1,2021,LCH,Lake Charles Regional,Lake Charles,LA,411.23,479.49," 3,649 "
1,2021,HLN,Helena Regional,Helena,MT,429.25,500.49," 3,557 "
1,2021,TOL,Eugene F Kranz Toledo Express,Toledo,OH,200.85,234.18," 3,506 "
1,2021,SCK,Stockton Metro,Stockton,CA,113.24,132.04," 3,503 "
1,2021,GUM,Guam International,Guam,TT,1617.81,1886.33," 3,494 "
1,2021,CPR,Casper/Natrona County International,Casper,WY,487.10,567.95," 3,458 "
1,2021,RST,Rochester International,Rochester,MN,289.75,337.84," 3,440 "
1,2021,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,399.59,465.91," 3,439 "
1,2021,ABI,Abilene Regional,Abilene,TX,382.79,446.32," 3,349 "
1,2021,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,323.40,377.08," 3,317 "
1,2021,CWA,Central Wisconsin,Mosinee,WI,382.34,445.80," 3,275 "
1,2021,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,359.87,419.61," 3,253 "
1,2021,YUM,Yuma MCAS/Yuma International,Yuma,AZ,374.61,436.79," 3,086 "
1,2021,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,435.10,507.32," 3,037 "
1,2021,GRI,Central Nebraska Regional,Grand Island,NE,230.72,269.02," 2,985 "
1,2021,SIT,Sitka Rocky Gutierrez,Sitka,AK,426.29,497.04," 2,857 "
1,2021,IAG,Niagara Falls International,Niagara Falls,NY,111.21,129.67," 2,854 "
1,2021,HHH,Hilton Head Airport,Hilton Head,SC,309.97,361.42," 2,848 "
1,2021,CMI,University of Illinois/Willard,Champaign/Urbana,IL,358.68,418.21," 2,804 "
1,2021,PSM,Portsmouth International at Pease,Portsmouth,NH,117.06,136.48," 2,709 "
1,2021,ADQ,Kodiak Airport,Kodiak,AK,504.41,588.13," 2,555 "
1,2021,SPI,Abraham Lincoln Capital,Springfield,IL,261.10,304.44," 2,515 "
1,2021,FSM,Fort Smith Regional,Fort Smith,AR,409.45,477.41," 2,509 "
1,2021,PUW,Pullman Moscow Regional,Pullman,WA,294.28,343.12," 2,505 "
1,2021,ERI,Erie International/Tom Ridge Field,Erie,PA,317.60,370.32," 2,485 "
1,2021,CLL,Easterwood Field,College Station/Bryan,TX,338.96,395.21," 2,450 "
1,2021,TYR,Tyler Pounds Regional,Tyler,TX,361.99,422.07," 2,450 "
1,2021,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,337.34,393.33," 2,421 "
1,2021,FLG,Flagstaff Pulliam,Flagstaff,AZ,312.80,364.72," 2,403 "
1,2021,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,359.02,418.61," 2,325 "
1,2021,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,352.10,410.54," 2,271 "
1,2021,CSG,Columbus Airport,Columbus,GA,400.18,466.60," 2,222 "
1,2021,ACT,Waco Regional,Waco,TX,384.91,448.80," 2,208 "
1,2021,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,399.28,465.55," 2,186 "
1,2021,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,194.47,226.75," 2,158 "
1,2021,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,114.54,133.55," 1,991 "
1,2021,TXK,Texarkana Regional-Webb Field,Texarkana,AR,369.57,430.91," 1,987 "
1,2021,ROW,Roswell Air Center,Roswell,NM,402.13,468.88," 1,972 "
1,2021,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,390.52,455.34," 1,957 "
1,2021,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,341.13,397.75," 1,919 "
1,2021,VLD,Valdosta Regional,Valdosta,GA,473.78,552.41," 1,884 "
1,2021,LSE,La Crosse Regional,La Crosse,WI,326.10,380.22," 1,856 "
1,2021,OME,Nome Airport,Nome,AK,543.66,633.89," 1,724 "
1,2021,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,352.07,410.50," 1,609 "
1,2021,MQT,Marquette Sawyer Regional,Marquette,MI,408.30,476.07," 1,606 "
1,2021,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,441.13,514.35," 1,579 "
1,2021,GTR,Golden Triangle Regional,Columbus,MS,477.06,556.23," 1,529 "
1,2021,SWO,Stillwater Regional,Stillwater,OK,339.90,396.32," 1,495 "
1,2021,GGG,East Texas Regional,Longview,TX,350.19,408.31," 1,493 "
1,2021,OTZ,Ralph Wien Memorial,Kotzebue,AK,507.70,591.96," 1,483 "
1,2021,ABY,Southwest Georgia Regional,Albany,GA,409.69,477.69," 1,402 "
1,2021,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,472.58,551.01," 1,352 "
1,2021,PGV,Pitt Greenville,Greenville,NC,324.11,377.90," 1,298 "
1,2021,LWS,Lewiston Nez Perce County,Lewiston,ID,450.26,525.00," 1,285 "
1,2021,STC,St. Cloud Regional,St. Cloud,MN,194.60,226.90," 1,277 "
1,2021,DHN,Dothan Regional,Dothan,AL,510.28,594.97," 1,261 "
1,2021,COD,Yellowstone Regional,Cody,WY,502.11,585.45," 1,237 "
1,2021,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,421.67,491.66," 1,175 "
1,2021,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,356.51,415.68," 1,121 "
1,2021,GCC,Northeast Wyoming Regional,Gillette,WY,467.77,545.41," 1,109 "
1,2021,BJI,Bemidji Regional,Bemidji,MN,495.17,577.36," 1,105 "
1,2021,SCC,Deadhorse Airport,Deadhorse,AK,540.60,630.33," 1,095 "
1,2021,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,429.79,501.12," 1,090 "
1,2021,ART,Watertown International,Watertown,NY,316.22,368.71," 1,079 "
1,2021,GCK,Garden City Regional,Garden City,KS,366.26,427.05," 1,041 "
1,2021,DLG,Dillingham Airport,Dillingham,AK,502.11,585.45," 1,031 "
1,2021,SHR,Sheridan County,Sheridan,WY,491.91,573.56," 1,016 "
1,2021,ABR,Aberdeen Regional,Aberdeen,SD,495.98,578.31, 991 
1,2021,BQK,Brunswick Golden Isles,Brunswick,GA,456.76,532.57, 984 
1,2021,FLO,Florence Regional,Florence,SC,346.73,404.28, 970 
1,2021,CIU,Chippewa County International,Sault Ste. Marie,MI,477.30,556.53, 958 
1,2021,HOB,Lea County Regional,Hobbs,NM,286.04,333.52, 933 
1,2021,RHI,Rhinelander/Oneida County,Rhinelander,WI,503.75,587.37, 926 
1,2021,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,516.17,601.84, 907 
1,2021,IMT,Ford,Iron Mountain/Kingsfd,MI,444.09,517.80, 883 
1,2021,SPN,Francisco C. Ada Saipan International,Saipan,TT,852.59,994.10, 879 
1,2021,HYA,Cape Cod Gateway,Hyannis,MA,409.50,477.47, 875 
1,2021,EAT,Pangborn Memorial,Wenatchee,WA,290.89,339.17, 871 
1,2021,ALW,Walla Walla Regional,Walla Walla,WA,276.02,321.83, 836 
1,2021,EAU,Chippewa Valley Regional,Eau Claire,WI,350.81,409.04, 826 
1,2021,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,446.25,520.32, 826 
1,2021,PQI,Presque Isle International,Presque Isle/Houlton,ME,382.69,446.20, 823 
1,2021,AKN,King Salmon Airport,King Salmon,AK,470.63,548.74, 807 
1,2021,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,308.39,359.57, 792 
1,2021,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,307.89,358.99, 757 
1,2021,PSG,Petersburg James A Johnson,Petersburg,AK,466.81,544.29, 733 
1,2021,DBQ,Dubuque Regional,Dubuque,IA,430.99,502.52, 718 
1,2021,CMX,Houghton County Memorial,Hancock/Houghton,MI,448.34,522.75, 710 
1,2021,RKS,Southwest Wyoming Regional,Rock Springs,WY,484.71,565.16, 682 
