Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
3,2019,ANC,Ted Stevens Anchorage International,Anchorage,AK,414.27,495.31," 86,346 "
3,2019,OKC,Will Rogers World,Oklahoma City,OK,389.72,465.96," 85,569 "
3,2019,GRR,Gerald R. Ford International,Grand Rapids,MI,377.57,451.44," 84,779 "
3,2019,ELP,El Paso International,El Paso,TX,369.36,441.62," 84,067 "
3,2019,GEG,Spokane International,Spokane,WA,349.14,417.45," 81,039 "
3,2019,PVD,Rhode Island Tf Green International,Providence,RI,333.69,398.97," 78,143 "
3,2019,RNO,Reno/Tahoe International,Reno,NV,350.35,418.89," 77,297 "
3,2019,TUS,Tucson International,Tucson,AZ,396.19,473.70," 72,129 "
3,2019,DSM,Des Moines International,Des Moines,IA,386.60,462.23," 68,593 "
3,2019,LGB,Long Beach Airport,Long Beach,CA,235.33,281.37," 66,667 "
3,2019,SYR,Syracuse Hancock International,Syracuse,NY,350.81,419.44," 64,393 "
3,2019,TUL,Tulsa International,Tulsa,OK,401.58,480.14," 63,276 "
3,2019,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,342.79,409.85," 63,095 "
3,2019,SAV,Savannah/Hilton Head International,Savannah,GA,338.79,405.07," 60,848 "
3,2019,ALB,Albany International,Albany,NY,391.21,467.74," 60,750 "
3,2019,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,367.47,439.36," 60,469 "
3,2019,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,441.39,527.74," 59,880 "
3,2019,HPN,Westchester County,White Plains,NY,378.01,451.96," 59,717 "
3,2019,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,254.20,303.94," 56,370 "
3,2019,TYS,McGhee Tyson,Knoxville,TN,383.74,458.82," 52,127 "
3,2019,GSP,Greenville-Spartanburg International,Greer,SC,405.86,485.27," 49,712 "
3,2019,PNS,Pensacola International,Pensacola,FL,404.47,483.60," 48,548 "
3,2019,MYR,Myrtle Beach International,Myrtle Beach,SC,226.49,270.81," 48,441 "
3,2019,LIH,Lihue Airport,Lihue,HI,281.32,336.35," 48,397 "
3,2019,FAT,Fresno Yosemite International,Fresno,CA,410.39,490.67," 46,134 "
3,2019,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,418.62,500.52," 45,445 "
3,2019,COS,City of Colorado Springs Municipal,Colorado Springs,CO,385.85,461.34," 45,269 "
3,2019,PWM,Portland International Jetport,Portland,ME,374.35,447.58," 44,250 "
3,2019,MSN,Dane County Regional-Truax Field,Madison,WI,439.91,525.98," 43,704 "
3,2019,AVL,Asheville Regional,Asheville,NC,316.77,378.75," 41,151 "
3,2019,BZN,Bozeman Yellowstone International,Bozeman,MT,396.59,474.18," 40,515 "
3,2019,XNA,Northwest Arkansas National,Fayetteville,AR,468.23,559.83," 39,233 "
3,2019,PSP,Palm Springs International,Palm Springs,CA,411.41,491.90," 38,263 "
3,2019,PIE,St Pete Clearwater International,St. Petersburg,FL,127.85,152.87," 36,368 "
3,2019,SFB,Orlando Sanford International,Sanford,FL,121.81,145.65," 36,207 "
3,2019,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,392.52,469.31," 35,754 "
3,2019,GSO,Piedmont Triad International,Greensboro/High Point,NC,407.05,486.68," 35,501 "
3,2019,EUG,Mahlon Sweet Field,Eugene,OR,370.94,443.51," 35,248 "
3,2019,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,392.83,469.69," 31,684 "
3,2019,MDT,Harrisburg International,Harrisburg,PA,406.83,486.42," 30,021 "
3,2019,HVN,Tweed New Haven,New Haven,CT,377.02,450.78," 29,901 "
3,2019,FSD,Joe Foss Field,Sioux Falls,SD,418.03,499.82," 29,430 "
3,2019,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,550.78,658.53," 29,219 "
3,2019,MHT,Manchester Boston Regional,Manchester,NH,392.90,469.76," 28,752 "
3,2019,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,142.99,170.96," 28,563 "
3,2019,ISP,Long Island MacArthur,Islip,NY,249.84,298.72," 28,511 "
3,2019,BTV,Burlington International,Burlington,VT,385.49,460.90," 28,133 "
3,2019,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,361.70,432.46," 28,082 "
3,2019,PGD,Punta Gorda Airport,Punta Gorda,FL,135.47,161.97," 27,827 "
3,2019,MAF,Midland International Air and Space Port,Midland/Odessa,TX,479.27,573.03," 27,092 "
3,2019,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,496.68,593.84," 27,019 "
3,2019,LEX,Blue Grass,Lexington,KY,411.93,492.51," 26,888 "
3,2019,ITO,Hilo International,Hilo,HI,255.55,305.55," 26,542 "
3,2019,SGF,Springfield-Branson National,Springfield,MO,408.32,488.20," 25,336 "
3,2019,ILM,Wilmington International,Wilmington,NC,423.80,506.70," 25,288 "
3,2019,MFE,McAllen International,Mission/McAllen/Edinburg,TX,415.07,496.27," 24,946 "
3,2019,DAY,James M Cox/Dayton International,Dayton,OH,445.09,532.16," 24,815 "
3,2019,SBA,Santa Barbara Municipal,Santa Barbara,CA,418.33,500.17," 24,159 "
3,2019,ATW,Appleton International,Appleton,WI,449.14,537.00," 23,844 "
3,2019,FAR,Hector International,Fargo,ND,461.03,551.22," 23,418 "
3,2019,CAE,Columbia Metropolitan,Columbia,SC,460.65,550.77," 23,115 "
3,2019,RDM,Roberts Field,Bend/Redmond,OR,383.90,459.00," 22,481 "
3,2019,ECP,Northwest Florida Beaches International,Panama City,FL,389.23,465.38," 22,302 "
3,2019,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,317.88,380.07," 21,461 "
3,2019,LBB,Lubbock Preston Smith International,Lubbock,TX,410.27,490.53," 21,453 "
3,2019,FAI,Fairbanks International,Fairbanks,AK,395.26,472.59," 20,935 "
3,2019,CHA,Lovell Field,Chattanooga,TN,422.29,504.91," 20,591 "
3,2019,MFR,Rogue Valley International - Medford,Medford,OR,363.56,434.69," 20,534 "
3,2019,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,401.09,479.56," 19,336 "
3,2019,HRL,Valley International,Harlingen/San Benito,TX,356.96,426.79," 19,162 "
3,2019,SBN,South Bend International,South Bend,IN,380.62,455.09," 18,972 "
3,2019,BQN,Rafael Hernandez,Aguadilla,PR,211.41,252.77," 18,723 "
3,2019,ACY,Atlantic City International,Atlantic City,NJ,117.21,140.14," 18,684 "
3,2019,FWA,Fort Wayne International,Fort Wayne,IN,416.02,497.41," 18,368 "
3,2019,MSO,Missoula Montana,Missoula,MT,390.18,466.52," 17,538 "
3,2019,TTN,Trenton Mercer,Trenton,NJ,123.78,148.00," 17,074 "
3,2019,BIL,Billings Logan International,Billings,MT,429.93,514.04," 16,853 "
3,2019,CAK,Akron-Canton Regional,Akron,OH,362.64,433.59," 16,819 "
3,2019,PVU,Provo Municipal,Provo,UT,101.07,120.84," 16,698 "
3,2019,STT,Cyril E King,Charlotte Amalie,VI,344.22,411.56," 16,470 "
3,2019,PIA,General Downing - Peoria International,Peoria,IL,341.07,407.79," 16,235 "
3,2019,TLH,Tallahassee International,Tallahassee,FL,518.87,620.38," 15,873 "
3,2019,FCA,Glacier Park International,Kalispell,MT,391.51,468.10," 15,752 "
3,2019,AMA,Rick Husband Amarillo International,Amarillo,TX,434.43,519.42," 15,675 "
3,2019,FNT,Bishop International,Flint,MI,350.25,418.77," 15,586 "
3,2019,BLI,Bellingham International,Bellingham,WA,240.98,288.12," 15,449 "
3,2019,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,461.39,551.66," 15,211 "
3,2019,PAE,Snohomish County,Everett,WA,273.29,326.76," 14,747 "
3,2019,GRB,Green Bay Austin Straubel International,Green Bay,WI,483.10,577.61," 13,883 "
3,2019,ROA,Roanoke Blacksburg Regional,Roanoke,VA,459.74,549.68," 13,876 "
3,2019,CRP,Corpus Christi International,Corpus Christi,TX,485.52,580.51," 13,659 "
3,2019,BGR,Bangor International,Bangor,ME,426.83,510.33," 13,620 "
3,2019,TVC,Cherry Capital,Traverse City,MI,495.80,592.80," 13,467 "
3,2019,CHO,Charlottesville Albemarle,Charlottesville,VA,417.42,499.08," 12,997 "
3,2019,SHV,Shreveport Regional,Shreveport,LA,481.49,575.69," 12,932 "
3,2019,JAC,Jackson Hole,Jackson,WY,512.81,613.13," 12,872 "
3,2019,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,328.15,392.35," 12,824 "
3,2019,AGS,Augusta Regional at Bush Field,Augusta,GA,455.20,544.25," 12,759 "
3,2019,SBP,San Luis County Regional,San Luis Obispo,CA,493.87,590.49," 12,654 "
3,2019,RAP,Rapid City Regional,Rapid City,SD,443.03,529.71," 12,572 "
3,2019,DAB,Daytona Beach International,Daytona Beach,FL,410.76,491.12," 12,522 "
3,2019,MLI,Quad Cities International,Moline,IL,403.35,482.26," 12,282 "
3,2019,BIS,Bismarck Municipal,Bismarck/Mandan,ND,433.48,518.29," 11,676 "
3,2019,IDA,Idaho Falls Regional,Idaho Falls,ID,471.42,563.64," 11,225 "
3,2019,GNV,Gainesville Regional,Gainesville,FL,455.46,544.56," 11,203 "
3,2019,EYW,Key West International,Key West,FL,409.24,489.31," 10,903 "
3,2019,JNU,Juneau International,Juneau,AK,401.34,479.85," 10,616 "
3,2019,MOB,Mobile Regional,Mobile,AL,493.54,590.10," 10,320 "
3,2019,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,441.38,527.73," 10,160 "
3,2019,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,147.18,175.97," 9,682 "
3,2019,GJT,Grand Junction Regional,Grand Junction,CO,458.59,548.31," 9,506 "
3,2019,LCK,Rickenbacker International,Columbus,OH,129.86,155.26," 9,227 "
3,2019,MLB,Melbourne Orlando International,Melbourne,FL,442.03,528.51," 9,191 "
3,2019,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,467.74,559.25," 9,179 "
3,2019,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,523.24,625.61," 8,915 "
3,2019,MRY,Monterey Regional,Monterey,CA,404.11,483.17," 8,795 "
3,2019,BRO,Brownsville South Padre Island International,Brownsville,TX,460.46,550.54," 8,462 "
3,2019,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,411.25,491.71," 8,273 "
3,2019,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,488.79,584.42," 8,136 "
3,2019,BFL,Meadows Field,Bakersfield,CA,497.23,594.51," 8,075 "
3,2019,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,458.90,548.68," 7,862 "
3,2019,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,329.73,394.23," 7,800 "
3,2019,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,599.94,717.31," 7,688 "
3,2019,GTF,Great Falls International,Great Falls,MT,413.33,494.19," 7,544 "
3,2019,DRO,Durango La Plata County,Durango,CO,567.77,678.85," 7,222 "
3,2019,MGM,Montgomery Regional,Montgomery,AL,546.80,653.77," 7,208 "
3,2019,MTJ,Montrose Regional,Montrose/Delta,CO,499.45,597.16," 7,208 "
3,2019,PSE,Mercedita,Ponce,PR,244.70,292.57," 6,993 "
3,2019,STX,Henry E. Rohlsen,Christiansted,VI,466.10,557.28," 6,987 "
3,2019,EVV,Evansville Regional,Evansville,IN,445.97,533.22," 6,873 "
3,2019,RFD,Chicago/Rockford International,Rockford,IL,157.52,188.33," 6,849 "
3,2019,MOT,Minot International,Minot,ND,466.82,558.15," 6,462 "
3,2019,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,414.35,495.41," 6,166 "
3,2019,LRD,Laredo International,Laredo,TX,437.63,523.25," 5,949 "
3,2019,ORH,Worcester Regional,Worcester,MA,259.47,310.23," 5,922 "
3,2019,SCE,University Park,State College,PA,459.83,549.79," 5,669 "
3,2019,DLH,Duluth International,Duluth,MN,470.89,563.02," 5,655 "
3,2019,SGU,St George Regional,St. George,UT,375.87,449.40," 5,139 "
3,2019,USA,Concord Padgett Regional,Concord,NC,110.08,131.61," 4,973 "
3,2019,HDN,Yampa Valley,Hayden,CO,568.66,679.91," 4,971 "
3,2019,ACK,Nantucket Memorial,Nantucket,MA,286.76,342.86," 4,837 "
3,2019,LNK,Lincoln Airport,Lincoln,NE,488.98,584.64," 4,708 "
3,2019,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,217.26,259.77," 4,681 "
3,2019,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,519.48,621.11," 4,676 "
3,2019,EGE,Eagle County Regional,Eagle,CO,521.72,623.78," 4,662 "
3,2019,GRK,Robert Gray AAF,Killeen,TX,428.79,512.68," 4,625 "
3,2019,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,294.99,352.70," 4,584 "
3,2019,LAN,Capital Region International,Lansing,MI,441.55,527.93," 4,526 "
3,2019,SAF,Santa Fe Municipal,Santa Fe,NM,443.39,530.14," 4,444 "
3,2019,LBE,Arnold Palmer Regional,Latrobe,PA,122.29,146.21," 4,388 "
3,2019,GFK,Grand Forks International,Grand Forks,ND,494.88,591.70," 4,343 "
3,2019,ELM,Elmira/Corning Regional,Elmira/Corning,NY,411.12,491.55," 4,305 "
3,2019,COU,Columbia Regional,Columbia,MO,446.79,534.20," 4,220 "
3,2019,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,474.64,567.50," 4,213 "
3,2019,KTN,Ketchikan International,Ketchikan,AK,423.85,506.77," 4,200 "
3,2019,MLU,Monroe Regional,Monroe,LA,532.40,636.56," 4,112 "
3,2019,MBS,MBS International,Saginaw/Bay City/Midland,MI,541.58,647.54," 3,982 "
3,2019,PBG,Plattsburgh International,Plattsburgh,NY,205.11,245.24," 3,971 "
3,2019,BET,Bethel Airport,Bethel,AK,350.48,419.05," 3,937 "
3,2019,AEX,Alexandria International,Alexandria,LA,535.23,639.94," 3,871 "
3,2019,RDD,Redding Regional,Redding,CA,467.17,558.57," 3,738 "
3,2019,LCH,Lake Charles Regional,Lake Charles,LA,551.52,659.42," 3,649 "
3,2019,HLN,Helena Regional,Helena,MT,510.74,610.66," 3,557 "
3,2019,TOL,Eugene F Kranz Toledo Express,Toledo,OH,287.07,343.23," 3,506 "
3,2019,SCK,Stockton Metro,Stockton,CA,138.11,165.13," 3,503 "
3,2019,GUM,Guam International,Guam,TT,1198.25,1432.67," 3,494 "
3,2019,CPR,Casper/Natrona County International,Casper,WY,547.31,654.39," 3,458 "
3,2019,RST,Rochester International,Rochester,MN,394.74,471.96," 3,440 "
3,2019,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,518.17,619.54," 3,439 "
3,2019,ABI,Abilene Regional,Abilene,TX,514.16,614.75," 3,349 "
3,2019,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,497.11,594.36," 3,317 "
3,2019,CWA,Central Wisconsin,Mosinee,WI,480.27,574.22," 3,275 "
3,2019,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,461.53,551.82," 3,253 "
3,2019,YUM,Yuma MCAS/Yuma International,Yuma,AZ,441.50,527.87," 3,086 "
3,2019,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,317.79,379.96," 3,037 "
3,2019,GRI,Central Nebraska Regional,Grand Island,NE,286.75,342.84," 2,985 "
3,2019,SIT,Sitka Rocky Gutierrez,Sitka,AK,384.51,459.74," 2,857 "
3,2019,IAG,Niagara Falls International,Niagara Falls,NY,131.50,157.22," 2,854 "
3,2019,HHH,Hilton Head Airport,Hilton Head,SC,392.29,469.04," 2,848 "
3,2019,CMI,University of Illinois/Willard,Champaign/Urbana,IL,515.59,616.45," 2,804 "
3,2019,PSM,Portsmouth International at Pease,Portsmouth,NH,128.11,153.18," 2,709 "
3,2019,ADQ,Kodiak Airport,Kodiak,AK,521.68,623.74," 2,555 "
3,2019,SPI,Abraham Lincoln Capital,Springfield,IL,466.70,558.01," 2,515 "
3,2019,FSM,Fort Smith Regional,Fort Smith,AR,545.04,651.66," 2,509 "
3,2019,PUW,Pullman Moscow Regional,Pullman,WA,411.40,491.89," 2,505 "
3,2019,ERI,Erie International/Tom Ridge Field,Erie,PA,417.14,498.74," 2,485 "
3,2019,CLL,Easterwood Field,College Station/Bryan,TX,480.15,574.08," 2,450 "
3,2019,TYR,Tyler Pounds Regional,Tyler,TX,440.40,526.56," 2,450 "
3,2019,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,434.23,519.18," 2,421 "
3,2019,FLG,Flagstaff Pulliam,Flagstaff,AZ,409.77,489.94," 2,403 "
3,2019,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,445.10,532.17," 2,325 "
3,2019,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,464.77,555.70," 2,271 "
3,2019,CSG,Columbus Airport,Columbus,GA,505.87,604.84," 2,222 "
3,2019,ACT,Waco Regional,Waco,TX,541.80,647.80," 2,208 "
3,2019,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,522.74,625.00," 2,186 "
3,2019,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,270.50,323.42," 2,158 "
3,2019,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,135.18,161.62," 1,991 "
3,2019,TXK,Texarkana Regional-Webb Field,Texarkana,AR,499.46,597.17," 1,987 "
3,2019,ROW,Roswell Air Center,Roswell,NM,526.73,629.77," 1,972 "
3,2019,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,485.75,580.77," 1,957 "
3,2019,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,504.35,603.02," 1,919 "
3,2019,VLD,Valdosta Regional,Valdosta,GA,608.55,727.60," 1,884 "
3,2019,LSE,La Crosse Regional,La Crosse,WI,450.61,538.77," 1,856 "
3,2019,OME,Nome Airport,Nome,AK,501.28,599.35," 1,724 "
3,2019,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,473.94,566.66," 1,609 "
3,2019,MQT,Marquette Sawyer Regional,Marquette,MI,522.46,624.68," 1,606 "
3,2019,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,492.75,589.15," 1,579 "
3,2019,PPG,Pago Pago International,Pago Pago,TT,1153.70,1379.41," 1,545 "
3,2019,GTR,Golden Triangle Regional,Columbus,MS,568.52,679.74," 1,529 "
3,2019,SWO,Stillwater Regional,Stillwater,OK,450.09,538.15," 1,495 "
3,2019,GGG,East Texas Regional,Longview,TX,489.95,585.80," 1,493 "
3,2019,OTZ,Ralph Wien Memorial,Kotzebue,AK,408.28,488.15," 1,483 "
3,2019,ABY,Southwest Georgia Regional,Albany,GA,567.43,678.44," 1,402 "
3,2019,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,451.07,539.31," 1,352 "
3,2019,PGV,Pitt Greenville,Greenville,NC,424.68,507.76," 1,298 "
3,2019,LWS,Lewiston Nez Perce County,Lewiston,ID,538.91,644.34," 1,285 "
3,2019,STC,St. Cloud Regional,St. Cloud,MN,122.39,146.34," 1,277 "
3,2019,DHN,Dothan Regional,Dothan,AL,646.73,773.26," 1,261 "
3,2019,COD,Yellowstone Regional,Cody,WY,476.81,570.09," 1,237 "
3,2019,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,518.09,619.45," 1,175 "
3,2019,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,463.60,554.29," 1,121 "
3,2019,GCC,Northeast Wyoming Regional,Gillette,WY,580.07,693.55," 1,109 "
3,2019,BJI,Bemidji Regional,Bemidji,MN,550.34,658.01," 1,105 "
3,2019,SCC,Deadhorse Airport,Deadhorse,AK,403.70,482.68," 1,095 "
3,2019,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,559.60,669.08," 1,090 "
3,2019,ART,Watertown International,Watertown,NY,463.51,554.19," 1,079 "
3,2019,GCK,Garden City Regional,Garden City,KS,459.88,549.85," 1,041 "
3,2019,DLG,Dillingham Airport,Dillingham,AK,518.43,619.85," 1,031 "
3,2019,SHR,Sheridan County,Sheridan,WY,752.17,899.32," 1,016 "
3,2019,ABR,Aberdeen Regional,Aberdeen,SD,553.22,661.45, 991 
3,2019,BQK,Brunswick Golden Isles,Brunswick,GA,525.30,628.07, 984 
3,2019,FLO,Florence Regional,Florence,SC,417.14,498.75, 970 
3,2019,CIU,Chippewa County International,Sault Ste. Marie,MI,585.97,700.61, 958 
3,2019,HOB,Lea County Regional,Hobbs,NM,516.84,617.95, 933 
3,2019,RHI,Rhinelander/Oneida County,Rhinelander,WI,549.23,656.68, 926 
3,2019,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,677.25,809.75, 907 
3,2019,IMT,Ford,Iron Mountain/Kingsfd,MI,451.31,539.61, 883 
3,2019,SPN,Francisco C. Ada Saipan International,Saipan,TT,375.04,448.41, 879 
3,2019,HYA,Cape Cod Gateway,Hyannis,MA,268.45,320.97, 875 
3,2019,EAT,Pangborn Memorial,Wenatchee,WA,428.29,512.08, 871 
3,2019,ALW,Walla Walla Regional,Walla Walla,WA,365.43,436.92, 836 
3,2019,EAU,Chippewa Valley Regional,Eau Claire,WI,420.49,502.75, 826 
3,2019,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,587.52,702.45, 826 
3,2019,PQI,Presque Isle International,Presque Isle/Houlton,ME,537.21,642.31, 823 
3,2019,AKN,King Salmon Airport,King Salmon,AK,595.99,712.59, 807 
3,2019,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,449.99,538.03, 792 
3,2019,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,468.12,559.70, 757 
3,2019,PSG,Petersburg James A Johnson,Petersburg,AK,384.52,459.75, 733 
3,2019,DBQ,Dubuque Regional,Dubuque,IA,516.21,617.20, 718 
